,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701645135071858688,701645135071858688,1456120210000,2016-02-22,09:20:10,430,2463165061,bourseiness,بورسینس,,#فولاد رو به بالا  http://goo.gl/fb/gQQDGW  #اقتصاد #بورس,[],['http://goo.gl/fb/gQQDGW'],[],0,0,0,"['#فولاد', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/701645135071858688,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,702037526618488832,702037526618488832,1456213764000,2016-02-23,11:19:24,430,2463165061,bourseiness,بورسینس,,سنگ آهن در پی رشد قیمت #فولاد در چین، برای نخستین بار در چهار…  http://goo.gl/fb/BXDIwI  #اقتصاد #بورس,[],['http://goo.gl/fb/BXDIwI'],[],0,0,0,"['#فولاد', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/702037526618488832,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,702427437443973122,702427437443973122,1456306726000,2016-02-24,13:08:46,430,2463165061,bourseiness,بورسینس,,#فولاد اعلامیه پذیره نویسی عمومی شرکت فولاد مبارکه اصفهان بر اساس تصمیمات مجمع…  http://goo.gl/fb/ObPPGz  #اقتصاد #بورس,[],['http://goo.gl/fb/ObPPGz'],[],0,0,0,"['#فولاد', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/702427437443973122,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,722288377068986369,722288377068986369,1461041943000,2016-04-19,09:29:03,430,2463165061,bourseiness,بورسینس,,رشد قیمت ۳۸ درصدی قیمت شمشم بلوک #فولاد خوزستان در #بورس کالا  http://goo.gl/fb/dSJysA  #اقتصاد,[],['http://goo.gl/fb/dSJysA'],[],0,0,0,"['#فولاد', '#بورس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/722288377068986369,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,796418280416280580,796418280416280580,1478715889000,2016-11-09,21:54:49,430,43885690,itsmereza,Reza Khanaki,,#بورس: کسانی که ریسک پذیریشون خوبه شنبه و یکشنبه قبل از بازگشایی بازارهای جهانی پای منفی #سهم #فملی و #فولاد و #کگل بشینن. ارزنده است.,[],[],[],0,2,9,"['#بورس', '#سهم', '#فملی', '#فولاد', '#کگل']",[],https://twitter.com/itsmereza/status/796418280416280580,False,,0,,,,,,,"[{'user_id': '43885690', 'username': 'itsmereza'}]",,,,,0.9912850856781006
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,901507555398230016,901507555398230016,1503771125000,2017-08-26,22:42:05,430,829416179622100992,tktsell,tktsell.com,,"معامله 74 هزار تن محصول در تالار فرآورده های نفتی و پتروشیمی بورس کالا  https://goo.gl/AWtCLn 
#بورس #فولاد #کالا",[],['https://goo.gl/AWtCLn'],[],0,0,0,"['#بورس', '#فولاد', '#کالا']",[],https://twitter.com/tktsell/status/901507555398230016,False,,0,,,,,,,"[{'user_id': '829416179622100992', 'username': 'tktsell'}]",,,,,0.9912850856781006
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,912771827772084224,912771827772084224,1506456736000,2017-09-26,23:42:16,430,830770031705206788,radiosaham_ir,radiosaham,,"میدکو به #بورس لندن می رود | اثر دو صنعت #مس و #فولاد
 http://radiosaham.ir/181891/ ",[],['http://radiosaham.ir/181891/'],[],0,0,0,"['#بورس', '#مس', '#فولاد']",[],https://twitter.com/radiosaham_ir/status/912771827772084224,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.9912850856781006
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,919428275612585984,919428275612585984,1508043757000,2017-10-15,08:32:37,430,3150346382,khabarizad,m.khabarizad,,گزارش ویژه: آخرین وضعیت #فولاد #کاوه جنوب کیش و زمان #عرضه آن در #بورس - #کارگزاری_بانک_توسعه_صادرات  http://www.edbibroker.com/Report/News?id=39 …,[],['http://www.edbibroker.com/Report/News?id=39'],[],0,0,0,"['#فولاد', '#کاوه', '#عرضه', '#بورس', '#کارگزاری_بانک_توسعه_صادرات']",[],https://twitter.com/khabarizad/status/919428275612585984,False,,0,,,,,,,"[{'user_id': '3150346382', 'username': 'khabarizad'}]",,,,,0.9912850856781006
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,932678520324677632,932678520324677632,1511202862000,2017-11-20,22:04:22,430,830770031705206788,radiosaham_ir,radiosaham,,"شرکت #فولاد_هرمزگان ضایعات معدنی می فروشد
 http://radiosaham.ir/188274/ 

بازار #فولاد چشم به راه تقاضای واقعی|مزایای عرضه فولاد در #بورس_کالا چیست
 http://radiosaham.ir/188273/ 

۲۰ درصد معاملات الکترونیک #بورس در اختیار ۱۹ کارگزاری بانکی
 http://radiosaham.ir/188219/ ",[],"['http://radiosaham.ir/188274/', 'http://radiosaham.ir/188273/', 'http://radiosaham.ir/188219/']",[],0,0,0,"['#فولاد_هرمزگان', '#فولاد', '#بورس_کالا', '#بورس']",[],https://twitter.com/radiosaham_ir/status/932678520324677632,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.9912850856781006
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,943203049258004480,943203049258004480,1513712105000,2017-12-19,23:05:05,430,830770031705206788,radiosaham_ir,radiosaham,,"صحبت های مدیر سابق بانکی در خصوص وضعیت مالی بانکها
 http://radiosaham.ir/191633/ 

تحلیل #چادرملو در مورد بزرگ‌ترین چالش آینده صنعت #فولاد ایران
 http://radiosaham.ir/191632/ 

شاخص سهام ۱۲۳ واحد افت کرد | ترمز #بورس در گردنه ۹۵ هزار
 http://radiosaham.ir/191603/ ",[],"['http://radiosaham.ir/191633/', 'http://radiosaham.ir/191632/', 'http://radiosaham.ir/191603/']",[],0,0,1,"['#چادرملو', '#فولاد', '#بورس']",[],https://twitter.com/radiosaham_ir/status/943203049258004480,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.9912850856781006
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,947339030898839552,947339030898839552,1514698200000,2017-12-31,09:00:00,430,942312485834682368,twitt_bourse,توییت بورس,,"بدترین اتفاق برای #بازارسرمایه اینه که مردم فکر کنند #بورس دیگه جای اونها نیست
خیلی ها به صندوقها اعتماد یاعلاقه ندارندو مثلا دوست دارن مستقیم سهام شرکتی مثل #فولاد یا #سایپا رو بخرند که کم وبیش از عملکرد اونها مطلع هستن
حالا بر چه اساسی قراره شرکتها دیگه پیش بینی ندن، مشخص نیست!",[],[],[],0,0,1,"['#بازارسرمایه', '#بورس', '#فولاد', '#سایپا']",[],https://twitter.com/twitt_bourse/status/947339030898839552,False,,0,,,,,,,"[{'user_id': '942312485834682368', 'username': 'twitt_bourse'}]",,,,,0.9912850856781006
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,974006981198479361,974006981198479361,1521056335000,2018-03-14,23:08:55,430,830770031705206788,radiosaham_ir,radiosaham,,"سه مشکل اساسی اولین تولید کننده #فولاد کشور
 http://radiosaham.ir/201963/ 

اعلام مواضع سازمان #بورس درباره #بانک_صادرات
 http://radiosaham.ir/201962/ 

معاملات کشف #پریمیوم راهکاری برای تامین نیاز مستمر مصرف‌کنندگان
 http://radiosaham.ir/201961/ ",[],"['http://radiosaham.ir/201963/', 'http://radiosaham.ir/201962/', 'http://radiosaham.ir/201961/']",[],0,0,0,"['#فولاد', '#بورس', '#بانک_صادرات', '#پریمیوم']",[],https://twitter.com/radiosaham_ir/status/974006981198479361,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.9912850856781006
12,12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,974013308356452352,974013308356452352,1521057843000,2018-03-14,23:34:03,430,830770031705206788,radiosaham_ir,radiosaham,,"ادامه توقف ۲ #نماد_بانکی در تالار شیشه‌ای
 http://radiosaham.ir/201948/ 

بازگشایی نماد #بانک_صادرات و #بانک_پارسیان در #بورس
 http://radiosaham.ir/201930/ 

دو پیشنهاد مدیرعامل #فولاد_مبارکه برای تحقق طرح جامع #فولاد
 http://radiosaham.ir/201929/ ",[],"['http://radiosaham.ir/201948/', 'http://radiosaham.ir/201930/', 'http://radiosaham.ir/201929/']",[],0,0,0,"['#نماد_بانکی', '#بانک_صادرات', '#بانک_پارسیان', '#بورس', '#فولاد_مبارکه', '#فولاد']",[],https://twitter.com/radiosaham_ir/status/974013308356452352,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.9912850856781006
