,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706728558673014784,706728558673014784,1457332193000,2016-03-07,09:59:53,430,2463165061,bourseiness,بورسینس,,#غپینو  http://goo.gl/fb/DHrK6a  #اقتصاد,[],['http://goo.gl/fb/DHrK6a'],[],0,0,0,"['#غپینو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/706728558673014784,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,713950572160745472,713950572160745472,1459054055000,2016-03-27,09:17:35,430,2463165061,bourseiness,بورسینس,,توقف نماد معاملاتي #غپينو  http://goo.gl/fb/5lswMF  #اقتصاد,[],['http://goo.gl/fb/5lswMF'],[],0,0,0,"['#غپينو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/713950572160745472,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,719016764059873281,719016764059873281,1460261929000,2016-04-10,08:48:49,430,2463165061,bourseiness,بورسینس,,#غپینو سود هرسهم گزارش قبل ۵۷۰ ریال سود هرسهم گزارش جدید ۶۷۷ ریال درصد…  http://goo.gl/fb/iUqCdB  #اقتصاد,[],['http://goo.gl/fb/iUqCdB'],[],0,0,0,"['#غپینو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719016764059873281,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,719016098016927744,719016098016927744,1460261771000,2016-04-10,08:46:11,430,2463165061,bourseiness,بورسینس,,#غپینو شرکت صنعتي پارس مينو اولین پیش بینی درآمد هر سهم سال مالی…  http://goo.gl/fb/npJdn4  #اقتصاد,[],['http://goo.gl/fb/npJdn4'],[],0,0,0,"['#غپینو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719016098016927744,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,719773885881847809,719773885881847809,1460442441000,2016-04-12,10:57:21,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #چكارن،#سشرق،#غپينو  http://goo.gl/fb/IHRq3P  #اقتصاد,[],['http://goo.gl/fb/IHRq3P'],[],0,0,0,"['#چكارن', '#سشرق', '#غپينو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719773885881847809,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,736434212685918208,736434212685918208,1464414573000,2016-05-28,10:19:33,430,2463165061,bourseiness,بورسینس,,توقف نمادهاي معاملاتي #دفرا،#غپينو،#سصوفي،#دلر،#قشرين،#فخوزح  http://goo.gl/fb/wnrrz8  #اقتصاد,[],['http://goo.gl/fb/wnrrz8'],[],0,0,0,"['#دفرا', '#غپينو', '#سصوفي', '#دلر', '#قشرين', '#فخوزح', '#اقتصاد']",[],https://twitter.com/bourseiness/status/736434212685918208,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,739745031364464640,739745031364464640,1465203933000,2016-06-06,13:35:33,430,2463165061,bourseiness,بورسینس,,#غپینو آگهی دعوت به مجمع عمومی عادی سالیانه شرکت صنعتي پارس مينو برای سال…  http://goo.gl/fb/GFRxku  #اقتصاد,[],['http://goo.gl/fb/GFRxku'],[],0,0,0,"['#غپینو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/739745031364464640,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,742974951054049280,742974951054049280,1465974006000,2016-06-15,11:30:06,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #كاذر،#غپينو بازگشايي نماد معاملاتي #تكنو #فلوله صف خرید شد  http://goo.gl/fb/MQcKfK  #اقتصاد,[],['http://goo.gl/fb/MQcKfK'],[],0,0,0,"['#كاذر', '#غپينو', '#تكنو', '#فلوله', '#اقتصاد']",[],https://twitter.com/bourseiness/status/742974951054049280,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,744786363074043904,744786363074043904,1466405881000,2016-06-20,11:28:01,430,2463165061,bourseiness,بورسینس,,#وبشهر، #غپینو و #غشان نمادهای صف فروش گروه #غذایی خبرگزاری ایرنا علی ماجدی، سفیر…  http://goo.gl/fb/1Vs4s8  #اقتصاد,[],['http://goo.gl/fb/1Vs4s8'],[],0,0,0,"['#وبشهر', '#غپینو', '#غشان', '#غذایی', '#اقتصاد']",[],https://twitter.com/bourseiness/status/744786363074043904,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,925042230183768069,925042230183768069,1509382228000,2017-10-30,20:20:28,430,830770031705206788,radiosaham_ir,radiosaham,,"شفاف سازی #فرابورس در خصوص تغییر نرخ #کارمزدها
 http://radiosaham.ir/185990/ 

آخرین اخبار از شرکت شیر پاستوریزه #پگاه آذربایجان غربی
 http://radiosaham.ir/185991/ 
#غپینو ۲۶ درصد پیش بینی ها را پوشش داد
 http://radiosaham.ir/185992/ 

خبرهای خوش #صدرا برای سهامداران
 http://radiosaham.ir/185993/ ",[],"['http://radiosaham.ir/185990/', 'http://radiosaham.ir/185991/', 'http://radiosaham.ir/185992/', 'http://radiosaham.ir/185993/']",[],0,0,0,"['#فرابورس', '#کارمزدها', '#پگاه', '#غپینو', '#صدرا']",[],https://twitter.com/radiosaham_ir/status/925042230183768069,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.9912850856781006
