,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,699144869030322176,699144869030322176,1455524100000,2016-02-15,11:45:00,430,2463165061,bourseiness,بورسینس,,#وپترو و احتمالاتی که در آینده میتواند رخ بدهد  http://goo.gl/fb/eI3sv6  #اخبار,[],['http://goo.gl/fb/eI3sv6'],[],0,0,0,"['#وپترو', '#اخبار']",[],https://twitter.com/bourseiness/status/699144869030322176,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.484264999628067
1,1,1,1,1,1,1,701701598075080704,701701598075080704,1456133672000,2016-02-22,13:04:32,430,2463165061,bourseiness,بورسینس,,#وپترو شرکت سرمايه گذاري صنايع پتروشيمي پیش بینی درآمد هر سهم سال مالی منتهی…  http://goo.gl/fb/DF4htE  #اقتصاد #بورس,[],['http://goo.gl/fb/DF4htE'],[],0,0,0,"['#وپترو', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/701701598075080704,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8786675930023193
2,2,2,2,2,2,2,708523589146976256,708523589146976256,1457760162000,2016-03-12,08:52:42,430,2463165061,bourseiness,بورسینس,,#وپترو تحلیل تکنیکال همانطور که قبلا اشاره شده بود سهم داخل یک کانال صعودی…  http://goo.gl/fb/APuZDv  #اقتصاد,[],['http://goo.gl/fb/APuZDv'],[],0,0,0,"['#وپترو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/708523589146976256,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.4104193449020386
3,3,3,3,3,3,3,714343713737150464,714343713737150464,1459147787000,2016-03-28,11:19:47,430,2463165061,bourseiness,بورسینس,,تا این لحظه نمادهای #وساپا #خساپا #وبصادر #وبملت #وتجارت #وپترو #خپارس #خودرو…  http://goo.gl/fb/9Npyxw  #اقتصاد,[],['http://goo.gl/fb/9Npyxw'],[],0,0,0,"['#وساپا', '#خساپا', '#وبصادر', '#وبملت', '#وتجارت', '#وپترو', '#خپارس', '#خودرو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/714343713737150464,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8244085311889648
4,4,4,4,4,4,4,714715844773822464,714715844773822464,1459236510000,2016-03-29,11:58:30,430,2463165061,bourseiness,بورسینس,,#وپترو صف خرید  http://goo.gl/fb/CfwKSU  #اقتصاد,[],['http://goo.gl/fb/CfwKSU'],[],0,0,0,"['#وپترو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/714715844773822464,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.888299822807312
5,5,5,5,5,5,5,715041466561728512,715041466561728512,1459314145000,2016-03-30,09:32:25,430,2463165061,bourseiness,بورسینس,,#وپترو صف خرید #کرازی +2%  http://goo.gl/fb/mZJTBt  #اقتصاد,[],['http://goo.gl/fb/mZJTBt'],[],0,0,0,"['#وپترو', '#کرازی', '#اقتصاد']",[],https://twitter.com/bourseiness/status/715041466561728512,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8746250867843628
6,6,6,6,6,6,6,716148462518157312,716148462518157312,1459578073000,2016-04-02,10:51:13,430,2463165061,bourseiness,بورسینس,,#وپترو صف خرید  http://goo.gl/fb/P7g8tw  #اقتصاد,[],['http://goo.gl/fb/P7g8tw'],[],0,0,0,"['#وپترو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/716148462518157312,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.888299822807312
7,7,7,7,7,7,7,719023135698391040,719023135698391040,1460263449000,2016-04-10,09:14:09,430,2463165061,bourseiness,بورسینس,,#وپترو به صف رسید  http://goo.gl/fb/U8ovpj  #اقتصاد,[],['http://goo.gl/fb/U8ovpj'],[],0,0,0,"['#وپترو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719023135698391040,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9622262716293336
8,8,8,8,8,8,8,719059266850709504,719059266850709504,1460272063000,2016-04-10,11:37:43,430,2463165061,bourseiness,بورسینس,,نمادهای #وپترو، #سپاها، #فنوال، #سدور، #پلاسک، #دلقما،#فمراد صف های خرید قدرتمندی…  http://goo.gl/fb/1W1jK2  #اقتصاد,[],['http://goo.gl/fb/1W1jK2'],[],0,0,0,"['#وپترو', '#سپاها', '#فنوال', '#سدور', '#پلاسک', '#دلقما', '#فمراد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719059266850709504,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9972167015075684
9,9,9,9,9,9,9,720148001361145857,720148001361145857,1460531637000,2016-04-13,11:43:57,430,2463165061,bourseiness,بورسینس,,#وپترو مثبت شد  http://goo.gl/fb/IoGWWh  #اقتصاد,[],['http://goo.gl/fb/IoGWWh'],[],0,0,0,"['#وپترو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/720148001361145857,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9501773118972778
