,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
48,48,48.0,48.0,48.0,1149922547527405568,1149922547527405568,1562997874000,2019-07-13,10:34:34,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه معدنی #کچاد امروز نیز با رشد قیمت همراه است و در نزدیکی سطح 5000 ریالی داد و ستد می شود. #کنور، #کبافق، از دیگر نمادهای همراه با رشد قیمت هستند و بقیه نمادهای گروه متعادل و کم نوسانند.
#بورس",[],[],[],0,0,0,"['#کچاد', '#کنور', '#کبافق', '#بورس']",[],https://twitter.com/abandidgah/status/1149922547527405568,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
49,49,49.0,49.0,49.0,1150264200318656513,1150264200318656513,1563079330000,2019-07-14,09:12:10,430,971264702612430850,boursenews_ir,بورس نیوز,,"#کچاد، #کگل، #کگهر، #ومعادن و #کبافق معاملات خود را سبز پوش آغاز کردند 

#نبض_بازار",[],[],[],0,0,2,"['#کچاد', '#کگل', '#کگهر', '#ومعادن', '#کبافق', '#نبض_بازار']",[],https://twitter.com/boursenews_ir/status/1150264200318656513,False,,0,,,,,,,"[{'user_id': '971264702612430850', 'username': 'boursenews_ir'}]",,,,,0.9912850856781006
50,50,50.0,50.0,50.0,1150273014858018817,1150273014858018817,1563081432000,2019-07-14,09:47:12,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه معدنی معاملات مثبت است و رشد دسته جمعی نمادها را شاهدیم. #تاصیکو، #کچاد، #ومعادن، #کگهر، #کبافق و #کنور با رشد بیش از سه درصدی همراه هستند.
#بورس",[],[],[],0,0,0,"['#تاصیکو', '#کچاد', '#ومعادن', '#کگهر', '#کبافق', '#کنور', '#بورس']",[],https://twitter.com/abandidgah/status/1150273014858018817,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
51,51,51.0,51.0,51.0,1150312090768297984,1150312090768297984,1563090748000,2019-07-14,12:22:28,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای معاملاتی #وساپا، #کبافق، #وبشهر، #آسیا، #شیراز، #ملت جهت برگزاری مجمع عمومی عادی سالیانه به منظور تصویب صورتهای مالی متوقف خواهند شد.
#بورس",[],[],[],0,0,0,"['#وساپا', '#کبافق', '#وبشهر', '#آسیا', '#شیراز', '#ملت', '#بورس']",[],https://twitter.com/abandidgah/status/1150312090768297984,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
52,52,52.0,52.0,52.0,1151380661351014401,1151380661351014401,1563345515000,2019-07-17,11:08:35,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای #کگل، #کماسه، #ولصنم، #آسیا، #ملت، #غسالم، #وبشهر، #ولساپا، #کبافق، #فملی، #شیراز و #وآتی بازگشایی می شوند.
#بورس",[],[],[],0,0,0,"['#کگل', '#کماسه', '#ولصنم', '#آسیا', '#ملت', '#غسالم', '#وبشهر', '#ولساپا', '#کبافق', '#فملی', '#شیراز', '#وآتی', '#بورس']",[],https://twitter.com/abandidgah/status/1151380661351014401,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
53,53,53.0,53.0,53.0,1153164604194902020,1153164604194902020,1563770841000,2019-07-22,09:17:21,430,971264702612430850,boursenews_ir,بورس نیوز,,"#کچا، #کگل، #ومعادن، #کگهر، #کبافق و #کنور سبزپوش هستند 

#شپنا",[],[],[],0,0,1,"['#کچا', '#کگل', '#ومعادن', '#کگهر', '#کبافق', '#کنور', '#شپنا']",[],https://twitter.com/boursenews_ir/status/1153164604194902020,False,,0,,,,,,,"[{'user_id': '971264702612430850', 'username': 'boursenews_ir'}]",,,,,0.9912850856781006
54,54,54.0,54.0,54.0,1156103721450786816,1156103721450786816,1564471581000,2019-07-30,11:56:21,430,986116312920453120,abandidgah,دیدگاه آبان,,"در معدنی ها معاملات با بهبود همراه است و #کگهر که تیر ماه پرفروشی را داشته رشد بیش از 6 درصدی دارد. #کدما، #کنور و #کبافق نیز با رشد تقاضا همراهند و #کچاد و #کگل در صفر تابلو داد و ستد می شوند.
#بورس",[],[],[],0,0,0,"['#کگهر', '#کدما', '#کنور', '#کبافق', '#کچاد', '#کگل', '#بورس']",[],https://twitter.com/abandidgah/status/1156103721450786816,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
55,55,55.0,55.0,55.0,1157519491342983169,1157519491342983169,1564809127000,2019-08-03,09:42:07,430,971264702612430850,boursenews_ir,بورس نیوز,,"در گروه معدنی‌ها #کچاد، #ومعادن، #کگل، #کبافق، #کروی، #کاما قرمز پوش هستند 

#نبض_بازار",[],[],[],0,0,0,"['#کچاد', '#ومعادن', '#کگل', '#کبافق', '#کروی', '#کاما', '#نبض_بازار']",[],https://twitter.com/boursenews_ir/status/1157519491342983169,False,,0,,,,,,,"[{'user_id': '971264702612430850', 'username': 'boursenews_ir'}]",,,,,0.9912850856781006
56,56,56.0,56.0,56.0,1162605918690742273,1162605918690742273,1566021825000,2019-08-17,10:33:45,430,986116312920453120,abandidgah,دیدگاه آبان,,"در معدنی ها معاملات نوسانی هست و نمادهای #کگهر، #کروی، #کبافق و #کدما از نمادهای مورد توجهند.
#بورس",[],[],[],0,0,0,"['#کگهر', '#کروی', '#کبافق', '#کدما', '#بورس']",[],https://twitter.com/abandidgah/status/1162605918690742273,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
57,57,57.0,57.0,57.0,1169575746538311680,1169575746538311680,1567683562000,2019-09-05,16:09:22,430,3374447847,drshahangian,behnam shahangian,,"وضعیت #روی جهانی رو زیر نظر داشته باشید
اگر روند صعودی تثبت شده پیدا کنه 
خیلی از #معدن یها رو بلند میکنه
#کبافق
#کدما
#فزرین
#بورس",[],[],[],0,0,2,"['#روی', '#معدن', '#کبافق', '#کدما', '#فزرین', '#بورس']",[],https://twitter.com/drshahangian/status/1169575746538311680,False,,0,,,,,,,"[{'user_id': '3374447847', 'username': 'drshahangian'}]",,,,,0.9912850856781006
58,58,58.0,58.0,58.0,1172758888543731712,1172758888543731712,1568442482000,2019-09-14,10:58:02,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای #ولملت، #کسرا، #چدن، #دسبحان، #کبافق، #غگرجی، #غالبر، #خگستر، #دعبید به علت تغییرات بیش از 20 درصدی قیمت متوقف شدند.
#بورس",[],[],[],0,0,0,"['#ولملت', '#کسرا', '#چدن', '#دسبحان', '#کبافق', '#غگرجی', '#غالبر', '#خگستر', '#دعبید', '#بورس']",[],https://twitter.com/abandidgah/status/1172758888543731712,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
59,59,59.0,59.0,59.0,1173135555133001730,1173135555133001730,1568532286000,2019-09-15,11:54:46,430,986116312920453120,abandidgah,دیدگاه آبان,,"در معدنی ها فضای معاملات منفیست و #کبافق تک نماد مثبت گروه است. صف فروش نماد ارزنده #کچاد در این دقایق قابل تامل است.
#بورس",[],[],[],0,0,2,"['#کبافق', '#کچاد', '#بورس']",[],https://twitter.com/abandidgah/status/1173135555133001730,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
60,60,60.0,60.0,60.0,1173449707240263683,1173449707240263683,1568607186000,2019-09-16,08:43:06,430,1141279193252036609,tadbirgaranf,TadbirgaranFarda,,"#صف_خرید
سهام دارای صف در لحظات ابتدائی پیش گشایش:
#وبصادر، #ولساپا، #ونیکی، #ساروم، #کساوه، #شگل، #ریشمک، #دلقما، #دزهراوی، #تبرک، #غپاذر، #قزوین، #قنیشا، #ورنا، #خوساز، #ختوقا، #لبوتان، #لابسا، #شتران، #کبافق، #زفکا، #زبینا، #چکاوه ...
#نبض_بازار",[],[],[],0,0,0,"['#صف_خرید', '#وبصادر', '#ولساپا', '#ونیکی', '#ساروم', '#کساوه', '#شگل', '#ریشمک', '#دلقما', '#دزهراوی', '#تبرک', '#غپاذر', '#قزوین', '#قنیشا', '#ورنا', '#خوساز', '#ختوقا', '#لبوتان', '#لابسا', '#شتران', '#کبافق', '#زفکا', '#زبینا', '#چکاوه', '#نبض_بازار']",[],https://twitter.com/TadbirgaranF/status/1173449707240263683,False,,0,,,,,,,"[{'user_id': '1141279193252036609', 'username': 'TadbirgaranF'}]",,,,,0.9912850856781006
61,61,61.0,61.0,61.0,1175284554224955392,1175284554224955392,1569044648000,2019-09-21,10:14:08,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه معدنی عمده نمادها روندی مثبت دارند. #کگل و #کچاد رشد بیش از 3 درصدی دارند و #کبافق صف خرید دارد و بقیه نمادها نیز مثبت داد و ستد می شوند.
#بورس",[],[],[],0,0,1,"['#کگل', '#کچاد', '#کبافق', '#بورس']",[],https://twitter.com/abandidgah/status/1175284554224955392,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
62,62,62.0,62.0,62.0,1177833564701741056,1177833564701741056,1569652379000,2019-09-28,10:02:59,430,986116312920453120,abandidgah,دیدگاه آبان,,"در معدنی ها نیز وضعیت معاملات مثبت است و نمادهای #ومعادن، #کچاد، #کگل، #کبافق، #کنور و #کدما مورد توجهند.
#بورس",[],[],[],0,0,0,"['#ومعادن', '#کچاد', '#کگل', '#کبافق', '#کنور', '#کدما', '#بورس']",[],https://twitter.com/abandidgah/status/1177833564701741056,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
63,63,63.0,63.0,63.0,1179277729012879361,1179277729012879361,1569996695000,2019-10-02,09:41:35,430,971264702612430850,boursenews_ir,بورس نیوز,,"در گروه استخراج کانه‌های فلزی #کبافق دارای صف خرید است 

#نبض_بازار",[],[],[],0,0,1,"['#کبافق', '#نبض_بازار']",[],https://twitter.com/boursenews_ir/status/1179277729012879361,False,,0,,,,,,,"[{'user_id': '971264702612430850', 'username': 'boursenews_ir'}]",,,,,0.9912850856781006
64,64,64.0,64.0,64.0,1180247930202144770,1180247930202144770,1570228009000,2019-10-05,01:56:49,430,4808572055,me_metals,ME-METALS  |   می متالز,,"🔘«#کبافق و #سفار» درباره افزایش سرمایه اطلاعیه منتشر کردند

لینک خبر 👇
 https://me-metals.ir/News/NewsDetails.aspx?NID=59767 …
✅ @me_metals
۱۰ مهر ۱۳۹۸ pic.twitter.com/G9T9ytJcaf",['me_metals'],['https://me-metals.ir/News/NewsDetails.aspx?NID=59767'],['https://pbs.twimg.com/media/EGEVMOTWoAAMqPF.jpg'],0,0,1,"['#کبافق', '#سفار']",[],https://twitter.com/me_metals/status/1180247930202144770,False,,0,,,,,,,"[{'user_id': '4808572055', 'username': 'me_metals'}]",,,,,0.9912850856781006
65,65,65.0,65.0,65.0,1203227568058576896,1203227568058576896,1575706781000,2019-12-07,11:49:41,430,1141279193252036609,tadbirgaranf,TadbirgaranFarda,,"تحلیل تکنیکال :
#کبافق #آپ #کسرام #رمپنا 
در سایت دیلی تحلیل   http://www.dailytahlil.com 
#بورس #سهام",[],['http://www.dailytahlil.com'],[],0,0,1,"['#کبافق', '#آپ', '#کسرام', '#رمپنا', '#بورس', '#سهام']",[],https://twitter.com/TadbirgaranF/status/1203227568058576896,False,,0,,,,,,,"[{'user_id': '1141279193252036609', 'username': 'TadbirgaranF'}]",,,,,0.9912850856781006
66,66,66.0,66.0,66.0,1213655967847604224,1213655967847604224,1578193106000,2020-01-05,06:28:26,430,620248270,sroozmand,Sadegh Roozmand,,توی #بورس یاد گرفتم دیرتر سوار شم، زودتر پیاده... #سهام ارزنده به اندازه کافی توی بازار وجود داره، عجله‌ای نیست. #کبافق نشد، #همراه نشد #جم‌پیلن نشد، #فروس هست. #فن‌آوا هست. #مرقام هست,[],[],[],1,0,1,"['#بورس', '#سهام', '#کبافق', '#همراه', '#جم\u200cپیلن', '#فروس', '#فن\u200cآوا', '#مرقام']",[],https://twitter.com/SRoozmand/status/1213655967847604224,False,,0,,,,,,,"[{'user_id': '620248270', 'username': 'SRoozmand'}]",,,,,0.9912850856781006
67,67,67.0,67.0,67.0,1222545777601413120,1222545777601413120,1580312601000,2020-01-29,19:13:21,430,4808572055,me_metals,ME-METALS  |   می متالز,,"🔘""#کبافق"" و ترکیب اعضای هیات مدیره جدید

لینک خبر 👇
 https://me-metals.ir/News/NewsDetails.aspx?NID=79501 …
✅ @me_metals
۲۱ دی ۱۳۹۸ pic.twitter.com/e02SrdFmy4",['me_metals'],['https://me-metals.ir/News/NewsDetails.aspx?NID=79501'],['https://pbs.twimg.com/media/EPdangfW4AQY78O.jpg'],0,0,0,['#کبافق'],[],https://twitter.com/me_metals/status/1222545777601413120,False,,0,,,,,,,"[{'user_id': '4808572055', 'username': 'me_metals'}]",,,,,0.9912850856781006
68,68,68.0,68.0,68.0,1223331084500439047,1223331084500439047,1580499833000,2020-01-31,23:13:53,430,4808572055,me_metals,ME-METALS  |   می متالز,,"🔘""#کبافق"" سود ۹ماهه را ۴۸۲۶ریال اعلام کرد

لینک خبر 👇
 https://me-metals.ir/News/NewsDetails.aspx?NID=81050 …
✅ @me_metals
۳۰ دی ۱۳۹۸ pic.twitter.com/U3mCpnQyJn",['me_metals'],['https://me-metals.ir/News/NewsDetails.aspx?NID=81050'],['https://pbs.twimg.com/media/EPolHvNWoAgGndI.jpg'],0,0,0,['#کبافق'],[],https://twitter.com/me_metals/status/1223331084500439047,False,,0,,,,,,,"[{'user_id': '4808572055', 'username': 'me_metals'}]",,,,,0.9912850856781006
69,69,69.0,69.0,69.0,1232034546327093248,1232034546327093248,1582574900000,2020-02-24,23:38:20,430,752464696456818688,psybaba_,سای بابا🍄,,"رفقای بورسی از من به شما نصیحت #کبافق بخرید
#بورس",[],[],[],2,0,12,"['#کبافق', '#بورس']",[],https://twitter.com/psybaba_/status/1232034546327093248,False,,0,,,,,,,"[{'user_id': '752464696456818688', 'username': 'psybaba_'}]",,,,,0.9912850856781006
70,70,70.0,70.0,70.0,1236221797047119872,1236221797047119872,1583573218000,2020-03-07,12:56:58,430,1024749624802902016,aghayebazar,aghayebazar,,"نگاهی به وضعیت بازار ۱۳۹۸/۱۲/۱۷
#ومهان #شکلر #فروی #فولاد #بورس #غسالم #کبافق #بترانس #وصنعت #سمگا #شاخص_کل_بورس  #شاخص_کل #دلار #نرخ_ارز #مس #نفت #نفت_برنت #طلا #انس_طلا #بورس_تهران #بورس #ارزش_معاملات  #فرابورس…  https://www.instagram.com/p/B9bWcd8g6gc/?igshid=8x2z5nwrvmw8 …",[],['https://www.instagram.com/p/B9bWcd8g6gc/?igshid=8x2z5nwrvmw8'],[],0,0,0,"['#ومهان', '#شکلر', '#فروی', '#فولاد', '#بورس', '#غسالم', '#کبافق', '#بترانس', '#وصنعت', '#سمگا', '#شاخص_کل_بورس', '#شاخص_کل', '#دلار', '#نرخ_ارز', '#مس', '#نفت', '#نفت_برنت', '#طلا', '#انس_طلا', '#بورس_تهران', '#بورس', '#ارزش_معاملات', '#فرابورس']",[],https://twitter.com/aghayebazar/status/1236221797047119872,False,,0,,,,,,,"[{'user_id': '1024749624802902016', 'username': 'aghayebazar'}]",,,,,0.9912850856781006
71,71,71.0,71.0,71.0,1239428543731228673,1239428543731228673,1584337766000,2020-03-16,09:19:26,430,812171400790343680,mohsenruning,diNGer 👣(دونده),,"#کبافق بعد از اصلاح سهم کم ریسکیه برای بلند مدت
قیمت فعلی ۳۴۰۰
هدف اول ۶۰۰۰
هدف دوم ۹۰۰۰
#بورس",[],[],[],2,0,3,"['#کبافق', '#بورس']",[],https://twitter.com/MohsenRuning/status/1239428543731228673,False,,0,,,,,,,"[{'user_id': '812171400790343680', 'username': 'MohsenRuning'}]",,,,,0.9912850856781006
72,72,72.0,72.0,72.0,1244545642447372289,1244505224250884096,1585557778000,2020-03-30,13:12:58,430,1194997170539286528,moji21432465,moj TABA yam,,"وقت کردی یه تحلیلی از اینا داشته باش ، 70% سرمایه م.

#غگل
#کبافق",['wolfoftse'],[],[],1,0,2,"['#غگل', '#کبافق']",[],https://twitter.com/Moji21432465/status/1244545642447372289,False,,0,,,,,,,"[{'user_id': '1194997170539286528', 'username': 'Moji21432465'}, {'user_id': '2590092336', 'username': 'wolfofTSE'}]",,,,,0.9912850856781006
73,73,73.0,73.0,73.0,1246238588611805190,1209620199340695552,1585961408000,2020-04-04,05:20:08,430,773550468,sinaxafshari,SiNA AFSHARi,,"#کبافق رو ۱۰/۱۷ خریدم و با ۶۰۰% افزایش سرمایه تا ۱۲/۲۵ نگهداری کردم و با سود ۱۱۳% خارج شدم. هه, یعنی الان من یه تریدم?😂🤔",[],[],[],0,0,1,['#کبافق'],[],https://twitter.com/sinaxafshari/status/1246238588611805190,False,,0,,,,,,,"[{'user_id': '773550468', 'username': 'sinaxafshari'}]",,,,,0.9912850856781006
74,74,74.0,74.0,74.0,1247076782387462144,1247044925528604672,1586161249000,2020-04-06,12:50:49,430,1216071955952041985,mohamma99276943,Mohammad,,"خداوند اکثر اوقات
به نادانی چنان روزی رساند
که صد عاقل در آن روزی بماند
#کبافق #غدشت #غشان",['sahandbalani'],[],[],0,0,1,"['#کبافق', '#غدشت', '#غشان']",[],https://twitter.com/Mohamma99276943/status/1247076782387462144,False,,0,,,,,,,"[{'user_id': '1216071955952041985', 'username': 'Mohamma99276943'}, {'user_id': '1178234620422303745', 'username': 'sahandbalani'}]",,,,,0.9912850856781006
75,75,75.0,75.0,75.0,1247045278529708032,1247045278529708032,1586153738000,2020-04-06,10:45:38,430,1244929173308792833,sahamdarb,Sahamdar_Bonyadi,,"#ومعادن #كچاد #كگل #كبافق همه منفي 
#شاخص_کل ٥٥٠٠ منفي 
اما #كروي ٤ميليون صف خريد 
دو تا سهم عرض كردم خدمت دوستان 
توي اين بازار عيار خودشون رو نشون دادن💪#كروي #ثاخت
#بورس #سهام #سهامدار_بنيادي pic.twitter.com/epf0wB1cdA",[],[],['https://pbs.twimg.com/media/EU5lCohXgAEfo-6.jpg'],0,0,1,"['#ومعادن', '#كچاد', '#كگل', '#كبافق', '#شاخص_کل', '#كروي', '#كروي', '#ثاخت', '#بورس', '#سهام', '#سهامدار_بنيادي']",[],https://twitter.com/SahamdarB/status/1247045278529708032,False,,0,,,,,,,"[{'user_id': '1244929173308792833', 'username': 'SahamdarB'}]",,,,,0.9912850856781006
76,76,76.0,76.0,76.0,1246935467792175105,1246111695245905933,1586127557000,2020-04-06,03:29:17,430,1216071955952041985,mohamma99276943,Mohammad,,امروز #کبافق و #غسالم برا یه پله ورود خوبه :)),"['habib101010', 'dr_abdolmaleki']",[],[],0,0,0,"['#کبافق', '#غسالم']",[],https://twitter.com/Mohamma99276943/status/1246935467792175105,False,,0,,,,,,,"[{'user_id': '1216071955952041985', 'username': 'Mohamma99276943'}, {'user_id': '1208071142671564801', 'username': 'HaBiB101010'}, {'user_id': '875705038957559808', 'username': 'dr_abdolmaleki'}]",,,,,0.9912850856781006
77,77,77.0,77.0,77.0,1249229262034518016,1249200402312151043,1586674440000,2020-04-12,11:24:00,430,1216071955952041985,mohamma99276943,Mohammad,,"همه درصد سود خوبی دارن
روزایی که بازار منفیه مثبتن
#غاذر
#غالبر
#آینده و #کبافق هم تازه گرفتم کف هستن",['erfanarshadi'],[],[],1,0,1,"['#غاذر', '#غالبر', '#آینده', '#کبافق']",[],https://twitter.com/Mohamma99276943/status/1249229262034518016,False,,0,,,,,,,"[{'user_id': '1216071955952041985', 'username': 'Mohamma99276943'}, {'user_id': '1059707855811555330', 'username': 'erfanarshadi'}]",,,,,0.9912850856781006
78,78,78.0,78.0,78.0,1253589012998230018,1253478217236840450,1587713885000,2020-04-24,12:08:05,430,1084085473784545280,steppen_wolf2,استپن ولف,,"حجم نقدینگی زیاد وارد بورس شده و خیلی از سهم ها حباب دارن، با یک خبر منفی و خروج زیاد پول این حباب میترکه
خریدن سهام بنیادی و داشتن صبر میتونه مفید باشه
#فولاد #کبافق #فملی","['ecfarid', 'teriboun1']",[],[],1,0,3,"['#فولاد', '#کبافق', '#فملی']",[],https://twitter.com/steppen_wolf2/status/1253589012998230018,False,,0,,,,,,,"[{'user_id': '1084085473784545280', 'username': 'steppen_wolf2'}, {'user_id': '354306481', 'username': 'ecfarid'}, {'user_id': '803845317657554946', 'username': 'teriboun1'}]",,,,,0.9912850856781006
79,79,79.0,79.0,79.0,1255036329676529664,1255034713799966726,1588058953000,2020-04-28,11:59:13,430,1490878070,khodetmiidoni,خودت میدونی,,"#کبافق بخرید. همین الان⁦🙋‍♀️⁩ 
#بورس #سیگنال",[],[],[],0,1,3,"['#کبافق', '#بورس', '#سیگنال']",[],https://twitter.com/KhodetMiidoni/status/1255036329676529664,False,,0,,,,,,,"[{'user_id': '1490878070', 'username': 'KhodetMiidoni'}]",,,,,0.9912850856781006
80,80,80.0,80.0,80.0,1255372738967015426,1255372738967015426,1588139159000,2020-04-29,10:15:59,430,939605665,sajjadyosefi,𝔖𝔞𝔧𝔧𝔞𝔡 𝔜𝔬𝔰𝔢𝔣𝔦,,"اونایی که دیروز از #کبافق خارج شدن الان چطورن ؟
چی خریدن ؟ :)))))))

#سهام #بورس",[],[],[],1,1,2,"['#کبافق', '#سهام', '#بورس']",[],https://twitter.com/sajjadyosefi/status/1255372738967015426,False,,0,,,,,,,"[{'user_id': '939605665', 'username': 'sajjadyosefi'}]",,,,,0.9912850856781006
81,81,81.0,81.0,81.0,1267611433153572864,1267611433153572864,1591057091000,2020-06-02,04:48:11,430,1093896366739341312,realsedghgooya,Hossein Sedghgooya,,"#کبافق
#تایم_فریم_هفتگی
#بورس_تهران pic.twitter.com/rAXtV1Fa23",[],[],['https://pbs.twimg.com/media/EZd14AKWkAQCnbn.jpg'],0,0,7,"['#کبافق', '#تایم_فریم_هفتگی', '#بورس_تهران']",[],https://twitter.com/realsedghgooya/status/1267611433153572864,False,,0,,,,,,,"[{'user_id': '1093896366739341312', 'username': 'realsedghgooya'}]",,,,,0.9912850856781006
82,82,82.0,82.0,82.0,1268084558014173184,1268084558014173184,1591169893000,2020-06-03,12:08:13,430,1144927700672569344,dromid13,()/\/\||),,مشكل #كبافق چيه درجا ميزنه؟ #بورس,[],[],[],0,0,0,"['#كبافق', '#بورس']",[],https://twitter.com/dromid13/status/1268084558014173184,False,,0,,,,,,,"[{'user_id': '1144927700672569344', 'username': 'dromid13'}]",,,,,0.9912850856781006
83,83,83.0,83.0,83.0,1270177132111593473,1270177132111593473,1591668801000,2020-06-09,06:43:21,430,901797174572396544,mefa2002,Mehrdad Re,,#کبافق  pic.twitter.com/wNf2iA5gmf,[],[],['https://pbs.twimg.com/media/EaCTWD2WAAAbWjv.jpg'],0,0,0,['#کبافق'],[],https://twitter.com/MeFa2002/status/1270177132111593473,False,,0,,,,,,,"[{'user_id': '901797174572396544', 'username': 'MeFa2002'}]",,,,,0.9912850856781006
84,84,84.0,84.0,84.0,1275491123100868609,1275491123100868609,1592935755000,2020-06-23,22:39:15,430,834178147,alireza_jalilii,AliReza jalili | علیرضا جلیلی,,#کبافق دوباره تولید داشته فروش خیر . سهم در خرداد 1745 تن  کنسانتره روی تولید کرده ولی فروش خاصی نداشته است,[],[],[],0,0,0,['#کبافق'],[],https://twitter.com/alireza_jalilii/status/1275491123100868609,False,,0,,,,,,,"[{'user_id': '834178147', 'username': 'alireza_jalilii'}]",,,,,0.9912850856781006
85,85,85.0,85.0,85.0,1277990214733107200,1277969529209929732,1593531585000,2020-06-30,20:09:45,430,873924142264877059,tootifruity450,😷ميلاد 🇮🇷〽️,,#كبافق چي خانم دكتر؟,['teriboun1'],[],[],0,0,0,['#كبافق'],[],https://twitter.com/tootifruity450/status/1277990214733107200,False,,0,,,,,,,"[{'user_id': '873924142264877059', 'username': 'tootifruity450'}, {'user_id': '803845317657554946', 'username': 'teriboun1'}]",,,,,0.9912850856781006
86,86,86.0,86.0,86.0,1279704699940343809,1279704699940343809,1593940350000,2020-07-05,13:42:30,430,1024304533789466625,farnazfiroozeh1,@firoozeh.sgr,,"#دارایکم محکی سخت برای عیار دو صندوق دیگر دولت فروش ممنوع حتما بالا داره حتی دستوری هم شده.
✅نكته: دارايكم فروشي نيست. حتما نگهداري كنيد. #كبافق #ماديرا اين دو سهم قابل بررسي است.",[],[],[],2,0,35,"['#دارایکم', '#كبافق', '#ماديرا']",[],https://twitter.com/farnazfiroozeh1/status/1279704699940343809,False,,0,,,,,,,"[{'user_id': '1024304533789466625', 'username': 'farnazfiroozeh1'}]",,,,,0.9912850856781006
87,87,87.0,87.0,87.0,1279665964695633920,1279665964695633920,1593931115000,2020-07-05,11:08:35,430,803845317657554946,teriboun1,مینا ورشوچی,,"بنظرم وقت خروج رسید:
#کدما #بکام #فسرب #وثوق #سفاسی #پدرخش #فوکا #سکرد #ثعتما #کبافق #خفنر #کحافظ #وارس #خودکفا #شزنگ #وثنو

(نظر شخصیست)
ادامه دارد...
#بازارسرمایه https://twitter.com/teriboun1/status/1277631075586461701 …",[],['https://twitter.com/teriboun1/status/1277631075586461701'],[],45,1,139,"['#کدما', '#بکام', '#فسرب', '#وثوق', '#سفاسی', '#پدرخش', '#فوکا', '#سکرد', '#ثعتما', '#کبافق', '#خفنر', '#کحافظ', '#وارس', '#خودکفا', '#شزنگ', '#وثنو', '#بازارسرمایه']",[],https://twitter.com/teriboun1/status/1279665964695633920,False,https://twitter.com/teriboun1/status/1277631075586461701,0,,,,,,,"[{'user_id': '803845317657554946', 'username': 'teriboun1'}]",,,,,0.9912850856781006
88,88,88.0,88.0,88.0,1280910132717727745,1280888081676226560,1594227748000,2020-07-08,21:32:28,430,1009354670421282816,h_pourvali,⁦🇮🇷⁩ Hadi Pourvali 🗣️,,اضافه کنم #فباهنر و #کبافق,['teriboun1'],[],[],1,0,2,"['#فباهنر', '#کبافق']",[],https://twitter.com/h_pourvali/status/1280910132717727745,False,,0,,,,,,,"[{'user_id': '1009354670421282816', 'username': 'h_pourvali'}, {'user_id': '803845317657554946', 'username': 'teriboun1'}]",,,,,0.9912850856781006
89,89,89.0,89.0,89.0,1283109907575824392,1283109907575824392,1594752215000,2020-07-14,23:13:35,430,2655859746,zaggpoundy,Kids Channel,,#معادن امسال سال #معادن است.#كبافق #كچاد #كگهر #بورس,[],[],[],0,0,1,"['#معادن', '#معادن', '#كبافق', '#كچاد', '#كگهر', '#بورس']",[],https://twitter.com/ZaggPoundy/status/1283109907575824392,False,,0,,,,,,,"[{'user_id': '2655859746', 'username': 'ZaggPoundy'}]",,,,,0.9912850856781006
90,90,90.0,90.0,90.0,1285102590389346305,1285102590389346305,1595227308000,2020-07-20,11:11:48,430,1276995917443407872,tokhmistocks,بازار بورس,,#کبافق داره میاد,[],[],[],1,0,3,['#کبافق'],[],https://twitter.com/tokhmistocks/status/1285102590389346305,False,,0,,,,,,,"[{'user_id': '1276995917443407872', 'username': 'tokhmistocks'}]",,,,,0.9912850856781006
