,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,348736828842602496,348736828842602496,1371980313000,2013-06-23,14:08:33,430,274747383,sadeghedayat,sadeghedayat,,#دلار روند نزولی تو طی کن  #ملت #ایران هر چی دلار تو خونه دارید ببرید بفروشید برین تو #بورس سرمایه گذاری کنید.,[],[],[],0,0,0,"['#دلار', '#ملت', '#ایران', '#بورس']",[],https://twitter.com/sadeghedayat/status/348736828842602496,False,,0,,,,,,,"[{'user_id': '274747383', 'username': 'sadeghedayat'}]",,,,,0.10276937484741212
1,1,1,1,1,1,424456033386246144,424456033386246144,1390033179000,2014-01-18,11:49:39,430,165139379,jackson_broer,Jackson,,یعنی یه خبرگزاری درست پیدا نمیشه تو این مملکت. هرکی یه مبلغی به عنوان خسارت بانک #ملت از دولت #انگلیس میگه. 800، 820 و 830 میلیون دلار #بورس,[],[],[],0,0,0,"['#ملت', '#انگلیس', '#بورس']",[],https://twitter.com/jackson_broer/status/424456033386246144,False,,0,,,,,,,"[{'user_id': '165139379', 'username': 'jackson_broer'}]",,,,,0.14068081974983215
2,2,2,2,2,2,691554752883200000,691554752883200000,1453714476000,2016-01-25,13:04:36,430,2987832309,najafi714,Zahak,,"شاخص #بورس #تهران بازم رفته بالا، حالا #ملت #جوگیر بازم میدون میرن سمت #بورس. 
#خدا رحم کنه!!!",[],[],[],0,0,0,"['#بورس', '#تهران', '#ملت', '#جوگیر', '#بورس', '#خدا']",[],https://twitter.com/najafi714/status/691554752883200000,False,,0,,,,,,,"[{'user_id': '2987832309', 'username': 'najafi714'}]",,,,,0.4106311500072479
3,3,3,3,3,3,702025172312793092,702025172312793092,1456210818000,2016-02-23,10:30:18,430,2463165061,bourseiness,بورسینس,,#ملت آگهی دعوت به مجمع عمومی فوق العاده شرکت بيمه ملت الف زمان و…  http://goo.gl/fb/7FZBKN  #اقتصاد #بورس,[],['http://goo.gl/fb/7FZBKN'],[],0,0,0,"['#ملت', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/702025172312793092,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9904441237449646
4,4,4,4,4,4,823811433494409216,823811433494409216,1485246926000,2017-01-24,12:05:26,430,43885690,itsmereza,Reza Khanaki,,"شروع بازگشایی نمادهای بانکی با بازگشایی نماد بانک #ملت. 
بنظر میاد سه‌شنبه سیاه #بورس تهران رو تا لحظاتی دیگر شاهد خواهیم بود!  pic.twitter.com/PgezOUVwGQ",[],[],['https://pbs.twimg.com/media/C27ECLgUsAElC9r.jpg'],0,0,8,"['#ملت', '#بورس']",[],https://twitter.com/itsmereza/status/823811433494409216,False,,0,,,,,,,"[{'user_id': '43885690', 'username': 'itsmereza'}]",,,,,0.19345460832118988
5,5,5,5,5,5,823982628667850752,823982628667850752,1485287742000,2017-01-24,23:25:42,430,43885690,itsmereza,Reza Khanaki,,امروز روز غم انگیزی برای #بورس تهران بود و هفته‌ی آینده‌ی تلخی در انتظار هزاران سهامدار بانک‌های #ملت ، #تجارت و صادرات خواهد بود!,[],[],[],1,0,11,"['#بورس', '#ملت', '#تجارت']",[],https://twitter.com/itsmereza/status/823982628667850752,False,,0,,,,,,,"[{'user_id': '43885690', 'username': 'itsmereza'}]",,,,,0.3518078029155731
6,6,6,6,6,6,990810876528734209,990810876528734209,1525062695000,2018-04-30,09:01:35,430,986116312920453120,abandidgah,دیدگاه آبان,,"#پرداخت 
بررسی اطلاعیه
*به پرداخت #ملت*
آگهی دعوت به مجمع عمومی عادی سالیانه
جهت تصویب صورت‌های مالی سال (دوره) مالی منتهی به 1396/12/29
در ساعت 10:00 روز چهارشنبه مورخ 1397/02/19 
درمحل تهران چهارراه فرمانيه خيابان پاسداران شمالي خيابان نوريان مجموعه رفاهي بانک ملت
#بورس",[],[],[],0,0,0,"['#پرداخت', '#ملت', '#بورس']",[],https://twitter.com/abandidgah/status/990810876528734209,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.7739258408546448
7,7,7,7,7,7,990842790174175232,990842790174175232,1525070304000,2018-04-30,11:08:24,430,986116312920453120,abandidgah,دیدگاه آبان,,"#واسپاری #ملت
#ولملت در تایم فریم روزانه پس از گذر از مقاومت کوتاه مدت  ۱۲۰۰ریال با شتاب بیشتری وارد مدار صعودی شده و توانسته تا محدوده ۱۶۰۰ریال  صعود نماید. ادامه در  https://bit.ly/2KpxB2Q 
#بورس #تحلیل #تکنیکال pic.twitter.com/wMF2AEXRxP",[],['https://bit.ly/2KpxB2Q'],['https://pbs.twimg.com/media/DcAtSzbU8AUXsnQ.jpg'],0,0,0,"['#واسپاری', '#ملت', '#ولملت', '#بورس', '#تحلیل', '#تکنیکال']",[],https://twitter.com/abandidgah/status/990842790174175232,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6968411207199097
8,8,8,8,8,8,990846527982702592,990846527982702592,1525071195000,2018-04-30,11:23:15,430,986116312920453120,abandidgah,دیدگاه آبان,,"#واسپاری #ملت
#ولملت در تایم فریم روزانه پس از گذر از مقاومت کوتاه مدت  ۱۲۰۰ریال با شتاب بیشتری وارد مدار صعودی شده و توانسته تا محدوده ۱۶۰۰ریال  صعود نماید. ادامه در  https://bit.ly/2KpxB2Q 
#بورس #تحلیل #تکنیکال pic.twitter.com/rETaU5Fn0V",[],['https://bit.ly/2KpxB2Q'],['https://pbs.twimg.com/media/DcAxqEBUwAUvOef.jpg'],0,0,0,"['#واسپاری', '#ملت', '#ولملت', '#بورس', '#تحلیل', '#تکنیکال']",[],https://twitter.com/abandidgah/status/990846527982702592,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6968411207199097
9,9,9,9,9,9,991216842617376768,991216842617376768,1525159485000,2018-05-01,11:54:45,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ولملت
بررسی #اطلاعیه
*واسپاری #ملت*
آگهی دعوت به مجمع عمومی عادی سالیانه
جهت تصویب صورت‌های مالی سال (دوره) مالی منتهی به 1396/12/29
در ساعت 10:00 روز شنبه مورخ 1397/02/22 
درمحل مرکز مطالعات بهره وري و منابع انساني سازمان مديريت صنعتي
#بورس",[],[],[],0,0,0,"['#ولملت', '#اطلاعیه', '#ملت', '#بورس']",[],https://twitter.com/abandidgah/status/991216842617376768,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9046611189842224
10,10,10,10,10,10,1013678286797398017,1013678286797398017,1530514711000,2018-07-02,11:28:31,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ملت
بررسی #اطلاعیه 97/04/11
*بیمه ملت*
آگهی دعوت به مجمع عمومی عادی سالیانه      
جهت تصویب صورت‌های مالی سال (دوره) مالی منتهی به 1396/12/29
در ساعت 9:00 روز سه شنبه 1397/04/26 
درمحل تهران- شيخ بهايي جنوبي- شهرک والفجر- ايرانشناسي- خيابان9- ساختمان 2 سازمان مديريت صنعتي
#بورس",[],[],[],0,0,0,"['#ملت', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1013678286797398017,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9908514618873596
11,11,11,11,11,11,1036532727078502400,1036532727078502400,1535963634000,2018-09-03,13:03:54,430,986116312920453120,abandidgah,دیدگاه آبان,,"در بیمه ای ها نمادهای #میهن، #ملت، #اتکام و #اتکای مورد توجهند.
#بورس",[],[],[],0,0,0,"['#میهن', '#ملت', '#اتکام', '#اتکای', '#بورس']",[],https://twitter.com/abandidgah/status/1036532727078502400,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9885336756706238
12,12,12,12,12,12,1100345758279069696,1100345758279069696,1551177846000,2019-02-26,14:14:06,430,1088408011402563585,alialb16,Arta_tahlil,,#آرتا_تحلیل #بازار_سرمايه #بورس_اوراق_بهادار_تهران #بورس_تهران #بورس #ملت #وکار #وزمین #غدیس #میدکو #بمیلا #تجار  https://www.instagram.com/p/BuQaa4Tnuj2/?utm_source=ig_twitter_share&igshid=1n9fp1jxo7kh2 …,[],['https://www.instagram.com/p/BuQaa4Tnuj2/?utm_source=ig_twitter_share&igshid=1n9fp1jxo7kh2'],[],0,0,0,"['#آرتا_تحلیل', '#بازار_سرمايه', '#بورس_اوراق_بهادار_تهران', '#بورس_تهران', '#بورس', '#ملت', '#وکار', '#وزمین', '#غدیس', '#میدکو', '#بمیلا', '#تجار']",[],https://twitter.com/Alialb16/status/1100345758279069696,False,,0,,,,,,,"[{'user_id': '1088408011402563585', 'username': 'Alialb16'}]",,,,,0.9926010966300964
13,13,13,13,13,13,1102080592705773568,1102080592705773568,1551591463000,2019-03-03,09:07:43,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#ملت 7.8 میلیون سهم
#وپترو 6.5 میلیون سهم
#کالا 4.8 میلیون سهم
#شپترو 3.3 میلیون سهم
#سرچشمه 4 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ملت', '#وپترو', '#کالا', '#شپترو', '#سرچشمه', '#بورس']",[],https://twitter.com/abandidgah/status/1102080592705773568,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.5694453120231628
14,14,14,14,14,14,1102441720459911168,1102441720459911168,1551677563000,2019-03-04,09:02:43,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#ملت 7.8 میلیون سهم
#فاراک 9.1 میلیون سهم
#وپترو 6.3 میلیون سهم
#دزهراوی 2.4 میلیون سهم
#قپیرا 1.9 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ملت', '#فاراک', '#وپترو', '#دزهراوی', '#قپیرا', '#بورس']",[],https://twitter.com/abandidgah/status/1102441720459911168,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4749845564365387
15,15,15,15,15,15,1110039231966011392,1110039231966011392,1553488951000,2019-03-25,09:12:31,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#ملت 20.4 میلیون سهم
#خوساز 16.2 میلیون سهم
#ددام 4.1 میلیون سهم
#بسویچ 356 هزار سهم
#بورس",[],[],[],0,0,0,"['#ملت', '#خوساز', '#ددام', '#بسویچ', '#بورس']",[],https://twitter.com/abandidgah/status/1110039231966011392,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.5541879534721375
16,16,16,16,16,16,1110397448214634496,1110397448214634496,1553574356000,2019-03-26,08:55:56,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#خودرو 21.4 میلیون سهم
#ملت 20.5 هزار سهم
#رمپنا 8.2 میلیون سهم
#وپست 4.1 میلیون سهم
#دکوثر 3.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خودرو', '#ملت', '#رمپنا', '#وپست', '#دکوثر', '#بورس']",[],https://twitter.com/abandidgah/status/1110397448214634496,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3843555450439453
17,17,17,17,17,17,1110759583155261440,1110759583155261440,1553660696000,2019-03-27,08:54:56,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#خودرو 39.4 میلیون سهم
#خگستر 32.5 هزار سهم
#خوساز 22.2 میلیون سهم
#ملت 16.1 میلیون سهم
#سصوفی 8.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خودرو', '#خگستر', '#خوساز', '#ملت', '#سصوفی', '#بورس']",[],https://twitter.com/abandidgah/status/1110759583155261440,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4835805594921112
18,18,18,18,18,18,1114387183916306432,1114387183916306432,1554525583000,2019-04-06,09:09:43,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های فروش
#ملت 10 میلیون سهم
#بورس",[],[],[],0,0,2,"['#ملت', '#بورس']",[],https://twitter.com/abandidgah/status/1114387183916306432,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.5077862143516539
19,19,19,19,19,19,1128192904231395328,1128192904231395328,1557817123000,2019-05-14,11:28:43,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بیمه نیز معاملاتی یکپارچه مثبت در جریان است و نمادهای #ملت، #ودی، #بساما، #آسیا، #کوثر، #دانا از نمادهای مورد توجه بازارند.
#بورس",[],[],[],0,0,0,"['#ملت', '#ودی', '#بساما', '#آسیا', '#کوثر', '#دانا', '#بورس']",[],https://twitter.com/abandidgah/status/1128192904231395328,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9895936250686646
20,20,20,20,20,20,1128519235716562944,1128519235716562944,1557894927000,2019-05-15,09:05:27,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#وملل 56 میلیون سهم
#غپینو 16.2  میلیون سهم
#ثباغ 15.7 میلیون سهم
#ملت 15.1 میلیون سهم
#دتولید 12.7 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وملل', '#غپینو', '#ثباغ', '#ملت', '#دتولید', '#بورس']",[],https://twitter.com/abandidgah/status/1128519235716562944,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2896263897418976
21,21,21,21,21,21,1147777049932656640,1147777049932656640,1562486348000,2019-07-07,12:29:08,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بیمه #ملت،  #پارسیان، #میهن و #کوثر در سقف مجاز داد و ستد می شوند.
#بورس",[],[],[],0,0,0,"['#ملت', '#پارسیان', '#میهن', '#کوثر', '#بورس']",[],https://twitter.com/abandidgah/status/1147777049932656640,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9929416179656982
22,22,22,22,22,22,1150312090768297984,1150312090768297984,1563090748000,2019-07-14,12:22:28,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای معاملاتی #وساپا، #کبافق، #وبشهر، #آسیا، #شیراز، #ملت جهت برگزاری مجمع عمومی عادی سالیانه به منظور تصویب صورتهای مالی متوقف خواهند شد.
#بورس",[],[],[],0,0,0,"['#وساپا', '#کبافق', '#وبشهر', '#آسیا', '#شیراز', '#ملت', '#بورس']",[],https://twitter.com/abandidgah/status/1150312090768297984,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9960477948188782
