,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,654179363185950720,654179363185950720,1444803488000,2015-10-14,09:48:08,430,3172213174,persianboors,persianboors,,"بررسی گزارش های کدال ۲۲مهر - #شپارس شرکت:بین المللی محصولات پارس سرمایه ثبت شده:۱۰۰,۰۰۰ نماد: شپارس سرمایه  اولین ...  http://ow.ly/35uxfm ",[],['http://ow.ly/35uxfm'],[],0,0,0,['#شپارس'],[],https://twitter.com/persianboors/status/654179363185950720,False,,0,,,,,,,"[{'user_id': '3172213174', 'username': 'persianboors'}]",,,,,0.5776795744895935
1,1,1,1,1,1,1,693458790587432960,693458790587432960,1454168434000,2016-01-30,19:10:34,430,2463165061,bourseiness,بورسینس,,خلاصه تصمیمات مجمع عمومی عادی سالیانه #شپارس: بورسینس دات‌کام: بدین‌وسیله به اطلاع می‌رساند…  http://goo.gl/fb/wN2yD5 ,[],['http://goo.gl/fb/wN2yD5'],[],0,0,0,['#شپارس'],[],https://twitter.com/bourseiness/status/693458790587432960,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.09502869844436647
2,2,2,2,2,2,2,696262094069616640,696262094069616640,1454836793000,2016-02-07,12:49:53,430,2463165061,bourseiness,بورسینس,,“#شپارس” : پیش بینی درآمد هر سهم سال مالی منتهی 1394/09/30 براساس عملکرد 3 ماهه: بورسینس دات…  http://goo.gl/fb/5Q9aSz ,[],['http://goo.gl/fb/5Q9aSz'],[],0,0,0,['#شپارس'],[],https://twitter.com/bourseiness/status/696262094069616640,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8076017498970032
3,3,3,3,3,3,3,704568338597470208,704568338597470208,1456817156000,2016-03-01,10:55:56,430,2463165061,bourseiness,بورسینس,,#شپارس موضوع خلاصه تصمیمات مجمع عمومی فوق العاده افزایش سرمایه از مبلغ 100 میلیارد…  http://goo.gl/fb/0BM6RL  #اقتصاد,[],['http://goo.gl/fb/0BM6RL'],[],0,0,0,"['#شپارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/704568338597470208,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8020960688591003
4,4,4,4,4,4,4,707456837004693504,707456837004693504,1457505828000,2016-03-09,10:13:48,430,2463165061,bourseiness,بورسینس,,#شپارس شرکت بين المللي محصولات پارس پیش بینی درآمد هر سهم سال مالی منتهی…  http://goo.gl/fb/F8p1Al  #اقتصاد,[],['http://goo.gl/fb/F8p1Al'],[],0,0,0,"['#شپارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/707456837004693504,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8661226034164429
5,5,5,5,5,5,5,721194064243269632,721194064243269632,1460781038000,2016-04-16,09:00:38,430,2463165061,bourseiness,بورسینس,,نمادهای #تکنو #شپارس #کبافق #بکام #کمرجان در مرحله پیش گشایش صف خرید تشکیل داده…  http://goo.gl/fb/mnFPmw  #اقتصاد,[],['http://goo.gl/fb/mnFPmw'],[],0,0,0,"['#تکنو', '#شپارس', '#کبافق', '#بکام', '#کمرجان', '#اقتصاد']",[],https://twitter.com/bourseiness/status/721194064243269632,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.26129981875419617
6,6,6,6,6,6,6,724822632349224961,724822632349224961,1461646156000,2016-04-26,09:19:16,430,2463165061,bourseiness,بورسینس,,پیش ازشروع برای #ارفع #خمحور #بنیرو #فلوله #دانا #شپارس صف خرید چیده شده  http://goo.gl/fb/FAwm30  #اقتصاد,[],['http://goo.gl/fb/FAwm30'],[],0,0,0,"['#ارفع', '#خمحور', '#بنیرو', '#فلوله', '#دانا', '#شپارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724822632349224961,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.5305705666542053
7,7,7,7,7,7,7,729913330928865280,729913330928865280,1462859873000,2016-05-10,10:27:53,430,2463165061,bourseiness,بورسینس,,#شپارس مهلت استفاده از حق تقدم خرید سهام شرکت بين المللي محصولات پارس موضوع…  http://goo.gl/fb/kVbLq9  #اقتصاد,[],['http://goo.gl/fb/kVbLq9'],[],0,0,0,"['#شپارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/729913330928865280,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9706252217292786
8,8,8,8,8,8,8,745493413089312768,745493413089312768,1466574454000,2016-06-22,10:17:34,430,2463165061,bourseiness,بورسینس,,تابلو نمادهای #غچین #دارو #شپارس #فاما #شیراز #فارس #شپدیس در 5 روز اخیر منفی…  http://goo.gl/fb/mb13Ol  #اقتصاد,[],['http://goo.gl/fb/mb13Ol'],[],0,0,0,"['#غچین', '#دارو', '#شپارس', '#فاما', '#شیراز', '#فارس', '#شپدیس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/745493413089312768,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8237169981002808
9,9,9,9,9,9,9,958361382516338693,958361382516338693,1517326133000,2018-01-30,18:58:53,430,2847207988,m58m60,مهدی کریمی,,"#شپارس
با اجازه اساتید محترم 😊

تحلیل تکنیکال سهام بین المللی محصولات پارس با نماد #شپارس

به…  https://www.instagram.com/p/BelCKDlnq10/ ",[],['https://www.instagram.com/p/BelCKDlnq10/'],[],0,0,0,"['#شپارس', '#شپارس']",[],https://twitter.com/m58m60/status/958361382516338693,False,,0,,,,,,,"[{'user_id': '2847207988', 'username': 'm58m60'}]",,,,,0.8975952863693237
10,10,10,10,10,10,10,987947660148707328,987947660148707328,1524380052000,2018-04-22,11:24:12,430,986116312920453120,abandidgah,دیدگاه آبان,,"با افزایش تقاضا در نمادهای #شپارس و #شوینده، نماد شپارس به صف خرید رسید.
#بورس",[],[],[],0,0,0,"['#شپارس', '#شوینده', '#بورس']",[],https://twitter.com/abandidgah/status/987947660148707328,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6948696374893188
