Date,Volume,Price,Trades,High,Low,Open,Close,Open-shifted
2016-04-04,200,3296600,1,16483.0,16483.0,17344.0,16483.0,17350.0
2016-04-11,47,855917,1,18211.0,18211.0,17345.0,18211.0,17344.0
2016-04-24,1000,16500000,1,16500.0,16500.0,17316.0,16500.0,17345.0
2016-04-25,574,9442874,1,16451.0,16451.0,17299.0,16451.0,17316.0
2016-04-27,80,1314800,2,16435.0,16435.0,17297.0,16435.0,17299.0
2016-04-30,1,16433,1,16433.0,16433.0,17297.0,16433.0,17297.0
2016-05-02,10,164330,1,16433.0,16433.0,17297.0,16433.0,17297.0
2016-05-04,2110,34673630,3,16433.0,16433.0,17234.0,16433.0,17297.0
2016-05-07,20,327460,2,16373.0,16373.0,17233.0,16373.0,17234.0
2016-05-16,0,0,0,0.0,0.0,16033.0,16033.0,16033.0
2016-05-29,1,16790,1,16790.0,16790.0,16033.0,16790.0,16033.0
2016-07-04,1430,22290378,5,15990.0,15232.0,16013.0,15990.0,16033.0
2016-08-21,18,273834,1,15213.0,15213.0,16013.0,15213.0,16013.0
2016-10-03,66,1004058,1,15213.0,15213.0,16011.0,15213.0,16013.0
2016-10-25,4860,73925460,8,15211.0,15211.0,15886.0,15211.0,16011.0
2016-10-26,5805,88147843,12,15533.0,15092.0,15756.0,15533.0,15886.0
2016-10-29,200,3100000,1,15500.0,15500.0,15754.0,15500.0,15756.0
2016-10-30,169,2529423,3,14967.0,14967.0,15750.0,14967.0,15754.0
2016-11-07,120,1795560,1,14963.0,14963.0,15747.0,14963.0,15750.0
2016-11-13,100,1520000,1,15200.0,15200.0,15745.0,15200.0,15747.0
2016-11-26,79,1185000,1,15000.0,15000.0,15743.0,15000.0,15745.0
2016-12-18,1000,14956000,1,14956.0,14956.0,15718.0,14956.0,15743.0
2016-12-24,73,1090109,1,14933.0,14933.0,15716.0,14933.0,15718.0
2016-12-25,10,149310,1,14931.0,14931.0,15716.0,14931.0,15716.0
2016-12-27,100,1493100,1,14931.0,14931.0,15714.0,14931.0,15716.0
2017-02-25,13,194077,1,14929.0,14929.0,15714.0,14929.0,15714.0
2017-02-27,10,149290,1,14929.0,14929.0,15714.0,14929.0,15714.0
2017-03-28,500,7464500,1,14929.0,14929.0,15702.0,14929.0,15714.0
2017-03-29,334,4984978,4,14929.0,14917.0,15694.0,14917.0,15702.0
2017-04-10,207,3086370,2,14910.0,14910.0,15689.0,14910.0,15694.0
2017-04-12,2873,42822065,3,14905.0,14905.0,15618.0,14905.0,15689.0
2017-04-17,250,3709500,1,14838.0,14838.0,15612.0,14838.0,15618.0
2017-04-22,407,6036624,2,14832.0,14832.0,15602.0,14832.0,15612.0
2017-04-23,1000,14822000,2,14822.0,14822.0,15578.0,14822.0,15602.0
2017-05-06,10,148000,1,14800.0,14800.0,15578.0,14800.0,15578.0
2017-05-07,135,1998000,5,14800.0,14800.0,15575.0,14800.0,15578.0
2017-05-08,139,2056783,3,14797.0,14797.0,15572.0,14797.0,15575.0
2017-05-09,16,236704,3,14794.0,14794.0,15572.0,14794.0,15572.0
2017-05-30,22,318142,2,14461.0,14461.0,15221.0,14461.0,15222.0
2017-06-07,90,1301400,1,14460.0,14460.0,15219.0,14460.0,15221.0
2017-06-24,30,433770,4,14459.0,14459.0,15218.0,14459.0,15219.0
2017-07-24,7435,108384280,25,15000.0,13736.0,14578.0,13736.0,15218.0
2017-07-25,845,11703250,1,13850.0,13850.0,14560.0,13850.0,14578.0
2017-07-26,200,2770700,2,13857.0,13850.0,14556.0,13857.0,14560.0
2017-08-01,945,13069350,3,13830.0,13830.0,14536.0,13830.0,14556.0
2017-08-16,950,13119500,1,13810.0,13810.0,14516.0,13810.0,14536.0
2017-09-17,288,3971808,1,13791.0,13791.0,14510.0,13791.0,14516.0
2017-09-26,102,1407600,1,13800.0,13800.0,14508.0,13800.0,14510.0
2017-09-27,145,1999252,2,14500.0,13783.0,14505.0,13783.0,14508.0
2017-10-16,250,3575000,1,14300.0,14300.0,14504.0,14300.0,14505.0
2017-10-22,75,1033425,1,13779.0,13779.0,14502.0,13779.0,14504.0
2017-10-25,2000,27554000,1,13777.0,13777.0,14460.0,13777.0,14502.0
2017-10-30,400,5494800,2,13737.0,13737.0,14452.0,13737.0,14460.0
2017-10-31,400,5492000,2,13730.0,13730.0,14444.0,13730.0,14452.0
2017-11-01,780,10706360,3,13730.0,13722.0,14428.0,13722.0,14444.0
2017-11-04,400,5482800,1,13707.0,13707.0,14420.0,13707.0,14428.0
2017-11-05,190,2602810,1,13699.0,13699.0,14416.0,13699.0,14420.0
2017-11-12,1996,29070418,6,15136.0,13696.0,14425.0,15136.0,14416.0
2017-11-13,404,5536416,1,13704.0,13704.0,14417.0,13704.0,14425.0
2017-11-14,516,7071264,3,13704.0,13704.0,14406.0,13704.0,14417.0
2017-11-15,200,2760000,1,13800.0,13800.0,14403.0,13800.0,14406.0
2017-12-17,2668,36534753,7,13700.0,13683.0,14348.0,13700.0,14403.0
2017-12-19,450,6133950,1,13631.0,13631.0,14339.0,13631.0,14348.0
2017-12-25,400,5449200,1,13623.0,13623.0,14331.0,13623.0,14339.0
2018-01-23,20,283960,1,14198.0,14198.0,14331.0,14198.0,14331.0
2018-01-24,900,12253500,2,13615.0,13615.0,14313.0,13615.0,14331.0
2018-01-28,104,1476592,2,14198.0,14198.0,14313.0,14198.0,14313.0
2018-03-05,313,4326508,2,13824.0,13820.0,14309.0,13824.0,14313.0
2018-04-28,20,279640,1,13982.0,13982.0,14309.0,13982.0,14309.0
2018-04-30,47,655932,4,13956.0,13956.0,14309.0,13956.0,14309.0
2018-05-01,24,334944,3,13956.0,13956.0,14309.0,13956.0,14309.0
2018-05-05,92,1283952,3,13956.0,13956.0,14308.0,13956.0,14309.0
2018-05-06,150,2093214,2,13956.0,13953.0,14306.0,13956.0,14308.0
