,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,373860958227431424,373860958227431424,1377970373000,2013-08-31,22:02:53,430,1219619576,bia2bebar,bia2bebar,,تصاویر بیرجه آکالا  http://goo.gl/fb/rT33n  #بازیگرانخارجی #گالریعکس #آكالا #بيرجهآكالا #تصاويربيرجهآكالا,[],['http://goo.gl/fb/rT33n'],[],0,0,0,"['#بازیگرانخارجی', '#گالریعکس', '#آكالا', '#بيرجهآكالا', '#تصاويربيرجهآكالا']",[],https://twitter.com/bia2bebar/status/373860958227431424,False,,0,,,,,,,"[{'user_id': '1219619576', 'username': 'bia2bebar'}]",,,,,0.9689028859138488
1,1,1,1,1,1,1,583670740723097601,583670740723097601,1427992923000,2015-04-02,21:12:03,430,2849599797,ba7r_ahmed,قهوة ساده,,"من قال بأن المال هو ما يحرّك العالم لم يعلم بأن الجريمة هي ما يُسيّر العالم
#اكالا",[],[],[],0,0,0,['#اكالا'],[],https://twitter.com/ba7r_ahmed/status/583670740723097601,False,,0,,,,,,,"[{'user_id': '2849599797', 'username': 'ba7r_ahmed'}]",,,,,0.9965099692344666
2,2,2,2,2,2,2,924157572537507842,924157572537507842,1509171309000,2017-10-28,09:45:09,430,866582426025414656,g_graphicm,Graphic Media 🇮🇷,,"#آکالا صندلی بسیار ارزان برای ماساژ،دهه ها استفاده می شود:راه حلی ساده و سازگار با محیط زیست در روستای #کنیا ساخته میشود
#اکولوژیک
#خلاقیت pic.twitter.com/767IG3LsXh",[],[],"['https://pbs.twimg.com/media/DNNDGzRUQAAlcGc.jpg', 'https://pbs.twimg.com/media/DNNDG0LVwAA6948.jpg', 'https://pbs.twimg.com/media/DNNDGzRV4AAC3s7.jpg', 'https://pbs.twimg.com/media/DNNDGzTUQAAgyKq.jpg']",0,0,22,"['#آکالا', '#کنیا', '#اکولوژیک', '#خلاقیت']",[],https://twitter.com/G_graphicm/status/924157572537507842,False,,0,,,,,,,"[{'user_id': '866582426025414656', 'username': 'G_graphicm'}]",,,,,0.6744157671928406
3,3,3,3,3,3,3,970613437058469888,970613437058469888,1520247251000,2018-03-05,14:24:11,430,47057107,kiarashmhr,کیارش,,با اپ #اکالا یه سری کالا سفارش دادم، حداکثر زمان ارسالش 2 ساعت بود، 3 ساعت شده نیاورده، فکر کنم رفتن هر کدوم رو از تولید کننده ی خودش تهیه کنن.,[],[],[],1,0,2,['#اکالا'],[],https://twitter.com/kiarashmhr/status/970613437058469888,False,,0,,,,,,,"[{'user_id': '47057107', 'username': 'kiarashmhr'}]",,,,,0.3102441430091858
4,4,4,4,4,4,4,994303549168275457,994303549168275457,1525895414000,2018-05-10,00:20:14,430,899858060902060032,moponofficial,mopon | موپُن,,"🔴 10 هزار تومان تخفیف اولین خرید از سوپرمارکت آنلاین اُکالا
👇👇
 http://bit.ly/2IofagT 
#موپن #موپون #کوپن #کدتخفیف #تخفیف #کد_تخفیف #اکالا #اُ‌کالا #سوپر_مارکت_آنلاین
#mopon #coupon #promocode #discount #okala pic.twitter.com/2XoxftAXA9",[],['http://bit.ly/2IofagT'],['https://pbs.twimg.com/media/Dcx5wmPVQAA__Oj.jpg'],0,0,0,"['#موپن', '#موپون', '#کوپن', '#کدتخفیف', '#تخفیف', '#کد_تخفیف', '#اکالا', '#اُ\u200cکالا', '#سوپر_مارکت_آنلاین', '#mopon', '#coupon', '#promocode', '#discount', '#okala']",[],https://twitter.com/MoponOfficial/status/994303549168275457,False,,0,,,,,,,"[{'user_id': '899858060902060032', 'username': 'MoponOfficial'}]",,,,,0.8704441785812378
5,5,5,5,5,5,5,996695484814290944,996695484814290944,1526465695000,2018-05-16,14:44:55,430,852039463425384448,pishnehadha,پیشنهادها,,#کد_تخفیف 30% درصدی #اکالا (سوپرمارکت آنلاین #افق_کوروش)   https://pishnehadha.com/store/okala   https://pin.it/77usw5jrc4fz3i  via @pinterest,['pinterest'],"['https://pishnehadha.com/store/okala', 'https://pin.it/77usw5jrc4fz3i']",[],0,0,0,"['#کد_تخفیف', '#اکالا', '#افق_کوروش']",[],https://twitter.com/pishnehadha/status/996695484814290944,False,,0,,,,,,,"[{'user_id': '852039463425384448', 'username': 'pishnehadha'}, {'user_id': '106837463', 'username': 'Pinterest'}]",,,,,0.34499096870422363
6,6,6,6,6,6,6,1031545723723173888,1031545723723173888,1534774640000,2018-08-20,18:47:20,430,919504990846234624,okala_club,okala,,راهنمای خرید از فروشگاه اینترنتی اکالا #اکالا #فروشگاهاینترنتی #فروشگاهاینترنتیاکالا  https://blog.okala.com/media/buying-online-guide-from-okala/ … pic.twitter.com/7NL5vBUVtH,[],['https://blog.okala.com/media/buying-online-guide-from-okala/'],['https://pbs.twimg.com/media/DlDJXkRXcAAdays.jpg'],0,0,0,"['#اکالا', '#فروشگاهاینترنتی', '#فروشگاهاینترنتیاکالا']",[],https://twitter.com/Okala_Club/status/1031545723723173888,False,,0,,,,,,,"[{'user_id': '919504990846234624', 'username': 'Okala_Club'}]",,,,,0.8371461629867554
7,7,7,7,7,7,7,1034695296960397314,1034695296960397314,1535525557000,2018-08-29,11:22:37,430,919504990846234624,okala_club,okala,,فروشگاه اینترنتی اُکالا برند محبوب مصرف کنندگان شد #اکالا #فروشگاهاینترنتی  https://blog.okala.com/news/%d9%81%d8%b1%d9%88%d8%b4%da%af%d8%a7%d9%87-%d8%a7%db%8c%d9%86%d8%aa%d8%b1%d9%86%d8%aa%db%8c-%d8%a7%d9%8f%da%a9%d8%a7%d9%84%d8%a7-%d8%a8%d8%b1%d9%86%d8%af-%d9%85%d8%ad%d8%a8%d9%88%d8%a8-%d9%85%d8%b5/ … pic.twitter.com/damEN0zoFI,[],['https://blog.okala.com/news/%d9%81%d8%b1%d9%88%d8%b4%da%af%d8%a7%d9%87-%d8%a7%db%8c%d9%86%d8%aa%d8%b1%d9%86%d8%aa%db%8c-%d8%a7%d9%8f%da%a9%d8%a7%d9%84%d8%a7-%d8%a8%d8%b1%d9%86%d8%af-%d9%85%d8%ad%d8%a8%d9%88%d8%a8-%d9%85%d8%b5/'],['https://pbs.twimg.com/media/Dlv5432XcAAF_80.jpg'],0,0,0,"['#اکالا', '#فروشگاهاینترنتی']",[],https://twitter.com/Okala_Club/status/1034695296960397314,False,,0,,,,,,,"[{'user_id': '919504990846234624', 'username': 'Okala_Club'}]",,,,,0.669613778591156
8,8,8,8,8,8,8,1035974018367737856,1035974018367737856,1535830428000,2018-09-02,00:03:48,430,1035882301295665152,offercenterme,offercenter,,"جدیدترین کوپن و کد تخفیف اُکالا Okala
 http://bit.ly/offOkala 
#آفرسنتر #آفر_سنتر #کوپن #کدتخفیف #تخفیف #کد_تخفیف #اکالا #افق_کوروش #offercenter #coupon #promocode #discount #voucher #okala",[],['http://bit.ly/offOkala'],[],0,0,1,"['#آفرسنتر', '#آفر_سنتر', '#کوپن', '#کدتخفیف', '#تخفیف', '#کد_تخفیف', '#اکالا', '#افق_کوروش', '#offercenter', '#coupon', '#promocode', '#discount', '#voucher', '#okala']",[],https://twitter.com/offercenterme/status/1035974018367737856,False,,0,,,,,,,"[{'user_id': '1035882301295665152', 'username': 'offercenterme'}]",,,,,0.6804977059364319
9,9,9,9,9,9,9,1050854316129447936,1050854316129447936,1539378167000,2018-10-13,00:32:47,430,899858060902060032,moponofficial,mopon | موپُن,,"🔴 دریافت کد تخفیف سوپرمارکت آنلاین اکالا با ارسال پیامک به مناسبت جشن تولد یک‌سالگی
👇👇
 http://bit.ly/2OTQ7We 
#موپن #موپون #کوپن #کدتخفیف #تخفیف #کد_تخفیف #اکالا #ا‌کالا #سوپر_مارکت_آنلاین
#mopon #coupon #promocode #discount #okala pic.twitter.com/KtfM6ll8n5",[],['http://bit.ly/2OTQ7We'],['https://pbs.twimg.com/media/DpViaRjUYAAOcdd.jpg'],0,0,1,"['#موپن', '#موپون', '#کوپن', '#کدتخفیف', '#تخفیف', '#کد_تخفیف', '#اکالا', '#ا\u200cکالا', '#سوپر_مارکت_آنلاین', '#mopon', '#coupon', '#promocode', '#discount', '#okala']",[],https://twitter.com/MoponOfficial/status/1050854316129447936,False,,0,,,,,,,"[{'user_id': '899858060902060032', 'username': 'MoponOfficial'}]",,,,,0.9055269360542296
