,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,695904832205545473,695904832205545473,1454751615000,2016-02-06,13:10:15,430,2463165061,bourseiness,بورسینس,,آگهی دعوت به مجمع “#فخوز” جهت تصمیم گیری افزایش سرمایه: بورسینس دات‌کام: به گزارش بورسینس به…  http://goo.gl/fb/EexkPV ,[],['http://goo.gl/fb/EexkPV'],[],0,0,0,['#فخوز'],[],https://twitter.com/bourseiness/status/695904832205545473,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9668283462524414
1,1,1,1,1,1,704918031705772032,704918031705772032,1456900530000,2016-03-02,10:05:30,430,2463165061,bourseiness,بورسینس,,#فخوز اطلاعیه درخواست تکمیل مشخصات سهامداران  http://goo.gl/fb/Yb2YFP  #اقتصاد,[],['http://goo.gl/fb/Yb2YFP'],[],0,0,0,"['#فخوز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/704918031705772032,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.4744030237197876
2,2,2,2,2,2,707825121881419776,707825121881419776,1457593634000,2016-03-10,10:37:14,430,2463165061,bourseiness,بورسینس,,#فخوز شرکت فولاد خوزستان اولین پیش بینی درآمد هر سهم سال مالی منتهی…  http://goo.gl/fb/WEumBL  #اقتصاد,[],['http://goo.gl/fb/WEumBL'],[],0,0,0,"['#فخوز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/707825121881419776,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.2909762263298035
3,3,3,3,3,3,713625773677084673,713625773677084673,1458976617000,2016-03-26,11:46:57,430,2463165061,bourseiness,بورسینس,,#فخوزح – #کنورح #وخاور #کنور #کگل #زاگرس #خمحور #فخوز #کرازی #مفاخر #وپست و… صف…  http://goo.gl/fb/UpMXsp  #اقتصاد,[],['http://goo.gl/fb/UpMXsp'],[],0,0,0,"['#فخوزح', '#کنورح', '#وخاور', '#کنور', '#کگل', '#زاگرس', '#خمحور', '#فخوز', '#کرازی', '#مفاخر', '#وپست', '#اقتصاد']",[],https://twitter.com/bourseiness/status/713625773677084673,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9955098628997804
4,4,4,4,4,4,716130954251730944,716130954251730944,1459573899000,2016-04-02,09:41:39,430,2463165061,bourseiness,بورسینس,,#فخوز آمار تولید و فروش اسفند ماه ۹۴  http://goo.gl/fb/vppwcY  #اقتصاد,[],['http://goo.gl/fb/vppwcY'],[],0,0,0,"['#فخوز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/716130954251730944,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.4724702835083008
5,5,5,5,5,5,716132448468398080,716132448468398080,1459574255000,2016-04-02,09:47:35,430,2463165061,bourseiness,بورسینس,,#فخوز آمار فروش محصولات در سال ۱۳۹۴  http://goo.gl/fb/4wXur4  #اقتصاد,[],['http://goo.gl/fb/4wXur4'],[],0,0,0,"['#فخوز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/716132448468398080,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.468857854604721
6,6,6,6,6,6,719387131026743296,719387131026743296,1460350232000,2016-04-11,09:20:32,430,2463165061,bourseiness,بورسینس,,☑️مصوبه هیات دولت برای #فولاد و #فخوز بدهی و مطالبات تهاتر شود 🔹هیأت…  http://goo.gl/fb/wZQErW  #اقتصاد,[],['http://goo.gl/fb/wZQErW'],[],0,0,0,"['#فولاد', '#فخوز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719387131026743296,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.4665616154670715
7,7,7,7,7,7,724496349597700096,724496349597700096,1461568364000,2016-04-25,11:42:44,430,2463165061,bourseiness,بورسینس,,#فخوز مشخصات مهلت استفاده از حق تقدم خرید سهام شرکت فولاد خوزستان موضوع تمدید…  http://goo.gl/fb/zBbNDB  #اقتصاد,[],['http://goo.gl/fb/zBbNDB'],[],0,0,0,"['#فخوز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724496349597700096,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.954086184501648
8,8,8,8,8,8,727039076637925376,727039076637925376,1462174598000,2016-05-02,12:06:38,430,2463165061,bourseiness,بورسینس,,فولادی ها بجز #فخوز و #فولاد مابقی همگی معاملات مثبتی دارند #فولاد همچنان در…  http://goo.gl/fb/maAzjX  #اقتصاد,[],['http://goo.gl/fb/maAzjX'],[],0,0,0,"['#فخوز', '#فولاد', '#فولاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/727039076637925376,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9297810196876526
9,9,9,9,9,9,736422402058522624,736422402058522624,1464411757000,2016-05-28,09:32:37,430,2463165061,bourseiness,بورسینس,,#فخوز تحلیل سهم در تایم فریم هفتگی هنوز نتوانسته پیوت سقفی تشکیل دهد در…  http://goo.gl/fb/if1DR8  #اقتصاد,[],['http://goo.gl/fb/if1DR8'],[],0,0,0,"['#فخوز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/736422402058522624,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9770331382751464
