,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,395115762295128064,395115762295128064,1383037913000,2013-10-29,12:41:53,430,244423173,milad_memco,سوسمار سوم وظیفه,,"پیشنهاد خرید #سهم برای فردا :
#فسرب #فولاژ #ثشرق #بترانس",[],[],[],1,0,2,"['#سهم', '#فسرب', '#فولاژ', '#ثشرق', '#بترانس']",[],https://twitter.com/milad_memco/status/395115762295128064,False,,0,,,,,,,"[{'user_id': '244423173', 'username': 'milad_memco'}]",,,,,0.8707760572433472
1,1,1,1,1,1,395117142523146240,395117142523146240,1383038242000,2013-10-29,12:47:22,430,244423173,milad_memco,سوسمار سوم وظیفه,,من خودم : #شبندر #وانصارح #بترانس دارم !,[],[],[],0,0,1,"['#شبندر', '#وانصارح', '#بترانس']",[],https://twitter.com/milad_memco/status/395117142523146240,False,,0,,,,,,,"[{'user_id': '244423173', 'username': 'milad_memco'}]",,,,,0.9408128261566162
2,2,2,2,2,2,694030140809043968,694030140809043968,1454304654000,2016-02-01,09:00:54,430,2463165061,bourseiness,بورسینس,,شفاف سازی “#بترانس” در مورد همکاری با شرکت زیمنس: بورسینس دات‌کام: به گزارش بورسینس، شرکت…  http://goo.gl/fb/t8sbyP ,[],['http://goo.gl/fb/t8sbyP'],[],0,0,1,['#بترانس'],[],https://twitter.com/bourseiness/status/694030140809043968,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.971748948097229
3,3,3,3,3,3,700908470783057920,700908470783057920,1455944576000,2016-02-20,08:32:56,430,2463165061,bourseiness,بورسینس,,#بترانس اولین پیش بینی درآمد هر سهم سال مالی منتهی به 1395 12 30…  http://goo.gl/fb/iF6zB0  #اخبار,[],['http://goo.gl/fb/iF6zB0'],[],0,0,0,"['#بترانس', '#اخبار']",[],https://twitter.com/bourseiness/status/700908470783057920,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.954626202583313
4,4,4,4,4,4,702009578209341441,702009578209341441,1456207100000,2016-02-23,09:28:20,430,2463165061,bourseiness,بورسینس,,#بترانس  http://goo.gl/fb/uVUsZC  #اقتصاد #بورس,[],['http://goo.gl/fb/uVUsZC'],[],0,0,0,"['#بترانس', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/702009578209341441,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912851452827454
5,5,5,5,5,5,708537214238593024,708537214238593024,1457763410000,2016-03-12,09:46:50,430,2463165061,bourseiness,بورسینس,,#بترانس به صف نشست  http://goo.gl/fb/qVIXNT  #اقتصاد,[],['http://goo.gl/fb/qVIXNT'],[],0,0,0,"['#بترانس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/708537214238593024,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9981768131256104
6,6,6,6,6,6,710904493001547777,710904493001547777,1458327813000,2016-03-18,22:33:33,430,2463165061,bourseiness,بورسینس,,#بترانس شرکت ايران ترانسفو اولین پیش بینی درآمد هر سهم سال مالی منتهی به…  http://goo.gl/fb/NLF8nC  #اقتصاد,[],['http://goo.gl/fb/NLF8nC'],[],0,0,0,"['#بترانس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/710904493001547777,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8596657514572144
7,7,7,7,7,7,713992844764008448,713992844764008448,1459064134000,2016-03-27,12:05:34,430,2463165061,bourseiness,بورسینس,,#بترانس به صف نشست  http://goo.gl/fb/Jv0wXC  #اقتصاد,[],['http://goo.gl/fb/Jv0wXC'],[],0,0,2,"['#بترانس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/713992844764008448,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9981768131256104
8,8,8,8,8,8,716147761838743552,716147761838743552,1459577906000,2016-04-02,10:48:26,430,2463165061,bourseiness,بورسینس,,#قاسم درحال جدال با سطح مقاومتی 500 تومان است #بترانس بعد رشد بسیارمناسب از…  http://goo.gl/fb/VPmpWH  #اقتصاد,[],['http://goo.gl/fb/VPmpWH'],[],0,0,0,"['#قاسم', '#بترانس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/716147761838743552,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9897904992103576
9,9,9,9,9,9,717603158776791040,717603158776791040,1459924900000,2016-04-06,11:11:40,430,2463165061,bourseiness,بورسینس,,#بترانس ازمنفی به مثبت 2 وبیشتر رسید  http://goo.gl/fb/1fhu76  #اقتصاد,[],['http://goo.gl/fb/1fhu76'],[],0,0,2,"['#بترانس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/717603158776791040,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9419409036636353
