,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,747661716750745602,747661716750745602,1467091418000,2016-06-28,09:53:38,430,2463165061,bourseiness,بورسینس,,#حکشتی تنها نماد منفی گروه سبزپوش حمل و نقل #توریل ، #حپترو و #حفارس…  http://goo.gl/fb/rwQAqz  #اقتصاد,[],['http://goo.gl/fb/rwQAqz'],[],0,0,0,"['#حکشتی', '#توریل', '#حپترو', '#حفارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/747661716750745602,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7083163857460022
1,1,1,1,1,1,1,750196104818556932,750196104818556932,1467695664000,2016-07-05,09:44:24,430,2463165061,bourseiness,بورسینس,,#حپترو زمانبندی پرداخت سود سهام سال مالی ۹۴  http://goo.gl/fb/MwtQ21  #اقتصاد,[],['http://goo.gl/fb/MwtQ21'],[],0,0,0,"['#حپترو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/750196104818556932,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.5587033033370972
2,2,2,2,2,2,2,780369737838723072,780369737838723072,1474889618000,2016-09-26,15:03:38,430,3150346382,khabarizad,m.khabarizad,,تحلیل تکنیکال #حپترو  http://www.edbibroker.com/Content/Details/11922 …,[],['http://www.edbibroker.com/Content/Details/11922'],[],0,0,0,['#حپترو'],[],https://twitter.com/khabarizad/status/780369737838723072,False,,0,,,,,,,"[{'user_id': '3150346382', 'username': 'khabarizad'}]",,,,,0.8600067496299744
3,3,3,3,3,3,3,792827064302772225,792827064302772225,1477859676000,2016-10-31,00:04:36,430,286635042,parsiantahlil,Parsian tahlil Group,,تحلیل تکنیکال حپترو: تحلیل تکنیکال حپترو #حپترو یکی از کم ریسک ترین های بازار هست برای دوستانی که صبر کافی رو...  http://bit.ly/2eoSsmA ,[],['http://bit.ly/2eoSsmA'],[],0,0,0,['#حپترو'],[],https://twitter.com/Parsiantahlil/status/792827064302772225,False,,0,,,,,,,"[{'user_id': '286635042', 'username': 'Parsiantahlil'}]",,,,,0.2507719397544861
4,4,4,4,4,4,4,878685183406469127,878685183406469127,1498329847000,2017-06-24,23:14:07,430,830770031705206788,radiosaham_ir,radiosaham,,"۲۵۰ ریال سود به ازای هر سهم #حپترو اختصاص یافت
 http://radiosaham.ir/166790/ ",[],['http://radiosaham.ir/166790/'],[],0,0,0,['#حپترو'],[],https://twitter.com/radiosaham_ir/status/878685183406469127,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.8978114724159241
5,5,5,5,5,5,5,962266996279861248,962266996279861248,1518257304000,2018-02-10,13:38:24,430,942119015375351808,tahl1lak,Tahlilak,,برای مشاهده ی #تحلیل تکنیکال سهام های #حپترو #حریل #شرانل به سایت ما مراجعه کنید.,[],[],[],0,0,0,"['#تحلیل', '#حپترو', '#حریل', '#شرانل']",[],https://twitter.com/Tahl1lak/status/962266996279861248,False,,0,,,,,,,"[{'user_id': '942119015375351808', 'username': 'Tahl1lak'}]",,,,,0.9860925078392028
6,6,6,6,6,6,6,993014102724198400,993014102724198400,1525587986000,2018-05-06,10:56:26,430,986116312920453120,abandidgah,دیدگاه آبان,,"#حفارس(صف خرید)، #ختراک، #حتاید، #حسینا، #خشرق، #حپترو و #خمحور از معدود نمادهای مثبت گروه های منفی خودرویی و حمل و نقل می باشند که در این میان، نمادهای گروه خودرویی از فشار فروش به مراتب بالاتری برخوردار می باشند.
#بورس",[],[],[],0,0,0,"['#حفارس', '#ختراک', '#حتاید', '#حسینا', '#خشرق', '#حپترو', '#خمحور', '#بورس']",[],https://twitter.com/abandidgah/status/993014102724198400,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9909058809280396
7,7,7,7,7,7,7,997746436065247232,997746436065247232,1526716262000,2018-05-19,12:21:02,430,986116312920453120,abandidgah,دیدگاه آبان,,"#توریل و #حپترو نمادهای صف خرید گروه مثبت حمل و نقل تا این لحظه از بازار اکثرا مثبت امروز می باشند.
#بورس",[],[],[],0,0,0,"['#توریل', '#حپترو', '#بورس']",[],https://twitter.com/abandidgah/status/997746436065247232,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6379105448722839
8,8,8,8,8,8,8,998100223686721537,998100223686721537,1526800611000,2018-05-20,11:46:51,430,986116312920453120,abandidgah,دیدگاه آبان,,"در بازار امروز و به جز نماد #حپترو که منفی می باشد، سایر نمادهای گروه حمل و نقل اکثرا متعادل و مثبت دنبال می شوند.
#بورس",[],[],[],0,0,0,"['#حپترو', '#بورس']",[],https://twitter.com/abandidgah/status/998100223686721537,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.97025865316391
9,9,9,9,9,9,9,998100947078332417,998100947078332417,1526800784000,2018-05-20,11:49:44,430,810923326596116480,isaac_saeidian,آيزاك سعيديان,,"در #بازار امروز  #بورس  به جز نماد #حپترو که منفی می باشد، سایر نمادهای گروه #حمل_و_نقل اکثرا #متعادل و مثبت دنبال می شوند.
#بورس
#اقتصاد_جزئى_الامام",[],[],[],0,0,0,"['#بازار', '#بورس', '#حپترو', '#حمل_و_نقل', '#متعادل', '#بورس', '#اقتصاد_جزئى_الامام']",[],https://twitter.com/isaac_saeidian/status/998100947078332417,False,,0,,,,,,,"[{'user_id': '810923326596116480', 'username': 'isaac_saeidian'}]",,,,,0.9483476281166076
