,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,173209231888093184,173209231888093184,1330131273000,2012-02-25,04:24:33,430,118473524,nw1905,Nas,,كارمن سليمان لج مني اول معاش لي انزلج فيه اغنية #صوت #شجي,[],[],[],0,0,0,"['#صوت', '#شجي']",[],https://twitter.com/NW1905/status/173209231888093184,False,,0,,,,,,,"[{'user_id': '118473524', 'username': 'NW1905'}]",,,,,0.9863364696502686
1,1,1,1,1,1,174689969309356033,174689969309356033,1330484308000,2012-02-29,06:28:28,430,398205286,twaijriyh,مشاعل التويجري,,"#صوت امامنا الجديد . . يصيح ! 

ما اروع الصلاة خلف امام ذو صوت #شجي .",[],[],[],0,0,0,"['#صوت', '#شجي']",[],https://twitter.com/twaijriyh/status/174689969309356033,False,,0,,,,,,,"[{'user_id': '398205286', 'username': 'twaijriyh'}]",,,,,0.9996045231819152
2,2,2,2,2,2,187529202130624512,187529202130624512,1333545420000,2012-04-04,17:47:00,430,285244467,sals3di,سـارة السعدي,,أرحم #شجيٍ طامـعٍ فيـك يرجيـك♥,[],[],[],0,0,0,['#شجيٍ'],[],https://twitter.com/SAlS3Di/status/187529202130624512,False,,0,,,,,,,"[{'user_id': '285244467', 'username': 'SAlS3Di'}]",,,,,0.8247014880180359
3,3,3,3,3,3,208113562235834368,208113562235834368,1338453114000,2012-05-31,13:01:54,430,231882497,learn2bewoow,Batoul Nasser,,`  اانشودﻫہ بَ الاانقلش مع شعر ساالم سيّاار `              (   http://www.salemsayar.com/ws/yarab.mp3  )                                         #نشيد #شجي,[],['http://www.salemsayar.com/ws/yarab.mp3'],[],0,0,0,"['#نشيد', '#شجي']",[],https://twitter.com/learn2bewoow/status/208113562235834368,False,,0,,,,,,,"[{'user_id': '231882497', 'username': 'learn2bewoow'}]",,,,,0.5084972977638245
4,4,4,4,4,4,264393377871699968,264393377871699968,1351871268000,2012-11-02,19:17:48,430,705941534,i_meeema,أماني♪,,بائعہ ورد ﺑ ' فستان وردي تغني ﺑ صوت #شجي ل تجذِب المارّهہ و ليسمعها ذاک ولاا تعلم أنهُ هناك يمكث مُتيّما يشتري #ورداً فقط ل سماع صوتُها * ..,[],[],[],0,0,0,"['#شجي', '#ورداً']",[],https://twitter.com/i_meeema/status/264393377871699968,False,,0,,,,,,,"[{'user_id': '705941534', 'username': 'i_meeema'}]",,,,,0.9812803864479064
5,5,5,5,5,5,264396649110065153,264396649110065153,1351872048000,2012-11-02,19:30:48,430,815117984,rooshet,♪ Arwa ali 🐢,,بائعہ ورد ﺑ ' فستان وردي تغني ﺑ صوت #شجي ل تجذِب المارّهہ و ليسمعها ذاک ولاا تعلم أنهُ هناك يمكث مُتيّما يشتري #ورداً فقط ل سماع صوتُها * ..,[],[],[],0,1,0,"['#شجي', '#ورداً']",[],https://twitter.com/rooshet/status/264396649110065153,False,,0,,,,,,,"[{'user_id': '815117984', 'username': 'rooshet'}]",,,,,0.9812803864479064
6,6,6,6,6,6,264433253124018177,264433253124018177,1351880775000,2012-11-02,21:56:15,430,716623256,wtn_85,..,,بائعہ ورد ﺑ ' فستان وردي تغني ﺑ صوت #شجي ل تجذِب المارّهہ و ليسمعها ذاک ولاا تعلم أنهُ هناك يمكث مُتيّما يشتري #ورداً فقط ل سماع صوتُها * ..,[],[],[],0,0,0,"['#شجي', '#ورداً']",[],https://twitter.com/wtn_85/status/264433253124018177,False,,0,,,,,,,"[{'user_id': '716623256', 'username': 'wtn_85'}]",,,,,0.9812803864479064
7,7,7,7,7,7,266325762192330752,266325762192330752,1352331984000,2012-11-08,03:16:24,430,532409267,iih1x,ْ,,بائعہ ورد ﺑ ' فستان وردي تغني ﺑ صوت #شجي ل تجذِب المارّهہ و ليسمعها ذاک ولاا تعلم أنهُ هناك يمكث مُتيّما يشتري #ورداً فقط ل سماع صوتُها * ..,[],[],[],0,0,0,"['#شجي', '#ورداً']",[],https://twitter.com/iih1x/status/266325762192330752,False,,0,,,,,,,"[{'user_id': '532409267', 'username': 'iih1x'}]",,,,,0.9812803864479064
8,8,8,8,8,8,267958628466700288,267958628466700288,1352721290000,2012-11-12,15:24:50,430,284721688,goodiah,ابراهيم الغضية,,#تلاوة عطرة و #صوت #شجي من سورة طه ل #الشيخ_محمد_المحيسني .. #قران #كلام #الله #القصيم #السعودية #مصر #بريدة #صحوة  https://www.youtube.com/watch?v=7B5JP0vVVLo&feature=youtube_gdata_player …,[],['https://www.youtube.com/watch?v=7B5JP0vVVLo&feature=youtube_gdata_player'],[],0,2,0,"['#تلاوة', '#صوت', '#شجي', '#الشيخ_محمد_المحيسني', '#قران', '#كلام', '#الله', '#القصيم', '#السعودية', '#مصر', '#بريدة', '#صحوة']",[],https://twitter.com/goodiah/status/267958628466700288,False,,0,,,,,,,"[{'user_id': '284721688', 'username': 'goodiah'}]",,,,,0.9705855846405028
9,9,9,9,9,9,312472069629689856,312472069629689856,1363334121000,2013-03-15,11:25:21,430,423293425,fuadalmulaiki,المدرب فؤاد #المليكي,,"أروع تلاوة بصوت جميل 
سورة الكهف 
 http://www.youtube.com/watch?v=rkn15tmxZa0 …
#يوم #الجمعة #سورة #الكهف #تلاوة #عذبة #جميلة #حلوة #رائعة #صوت #شجي #القلب",[],['http://www.youtube.com/watch?v=rkn15tmxZa0'],[],0,0,0,"['#يوم', '#الجمعة', '#سورة', '#الكهف', '#تلاوة', '#عذبة', '#جميلة', '#حلوة', '#رائعة', '#صوت', '#شجي', '#القلب']",[],https://twitter.com/fuadalmulaiki/status/312472069629689856,False,,0,,,,,,,"[{'user_id': '423293425', 'username': 'fuadalmulaiki'}]",,,,,0.9278649687767028
