,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700915600890191872,700915600890191872,1455946276000,2016-02-20,09:01:16,430,2463165061,bourseiness,بورسینس,,توقف نمادهاي معاملاتي #شلعاب، #كچاد، #خپارس، #غدشت، #سغرب، #كگاز  http://goo.gl/fb/zx9Gvc  #اخبار,[],['http://goo.gl/fb/zx9Gvc'],[],0,0,0,"['#شلعاب', '#كچاد', '#خپارس', '#غدشت', '#سغرب', '#كگاز', '#اخبار']",[],https://twitter.com/bourseiness/status/700915600890191872,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,704187639562440704,704187639562440704,1456726391000,2016-02-29,09:43:11,430,2463165061,bourseiness,بورسینس,,مدیرمالی #کچاد شرکت باهمکاری دوشرکت سرمایه‌گذاری به صورت غیرمستقیم درچند شرکت فعال…  http://goo.gl/fb/1s2jeZ  #اقتصاد,[],['http://goo.gl/fb/1s2jeZ'],[],0,0,0,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/704187639562440704,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,719039512316407808,719039512316407808,1460267353000,2016-04-10,10:19:13,430,2463165061,bourseiness,بورسینس,,توقف نمادهاي معاملاتي #كچاد،#ثاباد،#اخابر  http://goo.gl/fb/GC2Uf2  #اقتصاد,[],['http://goo.gl/fb/GC2Uf2'],[],0,0,0,"['#كچاد', '#ثاباد', '#اخابر', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719039512316407808,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,721957716252573696,721957716252573696,1460963107000,2016-04-18,11:35:07,430,2463165061,bourseiness,بورسینس,,یک مقام مسئول در #کچاد اعلام کرد راه اندازی نیروگاه حرارتی و ۵۰۰ مگاواتی چادرملو،…  http://goo.gl/fb/CpmavC  #اقتصاد,[],['http://goo.gl/fb/CpmavC'],[],0,0,0,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/721957716252573696,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,723773036147650560,723773036147650560,1461395913000,2016-04-23,11:48:33,430,2463165061,bourseiness,بورسینس,,جابجایی 4 میلیون برگه سهم میان دو کد حقیقی در #کچاد  http://goo.gl/fb/AsPcZH  #اقتصاد,[],['http://goo.gl/fb/AsPcZH'],[],0,0,1,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/723773036147650560,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,723764505742852096,723764505742852096,1461393879000,2016-04-23,11:14:39,430,2463165061,bourseiness,بورسینس,,بازگشایی #کچاد شاخص را مثبت کرد  http://goo.gl/fb/pWoz26  #اقتصاد,[],['http://goo.gl/fb/pWoz26'],[],0,0,1,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/723764505742852096,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,724466676352344064,724466676352344064,1461561290000,2016-04-25,09:44:50,430,2463165061,bourseiness,بورسینس,,#کروی #کچاد صف خریدشان سنگین شد  http://goo.gl/fb/kRLRif  #اقتصاد,[],['http://goo.gl/fb/kRLRif'],[],0,0,0,"['#کروی', '#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724466676352344064,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,724484813940494336,724484813940494336,1461565614000,2016-04-25,10:56:54,430,2463165061,bourseiness,بورسینس,,#کچاد فرصت استفاده از حق تقدم را 3 تیر اعلام کرد  http://goo.gl/fb/9Hg9XF  #اقتصاد,[],['http://goo.gl/fb/9Hg9XF'],[],0,0,0,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724484813940494336,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,724462008180064256,724462008180064256,1461560177000,2016-04-25,09:26:17,430,2463165061,bourseiness,بورسینس,,#کچاد مهلت استفاده از حق تقدم خرید سهام شرکت معدني و صنعتي چادرملو بر…  http://goo.gl/fb/RHqb6A  #اقتصاد,[],['http://goo.gl/fb/RHqb6A'],[],0,0,0,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724462008180064256,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,732078108325646337,732078108325646337,1463375997000,2016-05-16,09:49:57,430,2463165061,bourseiness,بورسینس,,#چکاپا مجدد صف خدید شده صف خرید شدن #حفاری قابل توجه است 379 #کچاد…  http://goo.gl/fb/6HQi8Y  #اقتصاد,[],['http://goo.gl/fb/6HQi8Y'],[],0,0,0,"['#چکاپا', '#حفاری', '#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732078108325646337,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,732094825504374784,732094825504374784,1463379982000,2016-05-16,10:56:22,430,2463165061,bourseiness,بورسینس,,بلوک #کچاد انجام شد در منفی کامل  http://goo.gl/fb/uoRpFF  #اقتصاد,[],['http://goo.gl/fb/uoRpFF'],[],0,0,0,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732094825504374784,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,741489130060840960,741489130060840960,1465619759000,2016-06-11,09:05:59,430,2463165061,bourseiness,بورسینس,,#کچاد تحلیل همانطور که در نمودار مشاهده می کنید داخل یک کانال نزولی قرار…  http://goo.gl/fb/focVN4  #اقتصاد,[],['http://goo.gl/fb/focVN4'],[],0,0,0,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/741489130060840960,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
12,12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,744065016316432384,744065016316432384,1466233898000,2016-06-18,11:41:38,430,2463165061,bourseiness,بورسینس,,#کچاد مهلت استفاده از حق تقدم خرید سهام شرکت معدني و صنعتي چادرملو موضوع…  http://goo.gl/fb/QtfSRe  #اقتصاد,[],['http://goo.gl/fb/QtfSRe'],[],0,0,0,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/744065016316432384,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
13,13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,745489124904230913,745489124904230913,1466573432000,2016-06-22,10:00:32,430,2463165061,bourseiness,بورسینس,,#خودرو صف خرید شد در نماد #کچاد مجموع سفارشات فروش ثبت شده تا قیمت…  http://goo.gl/fb/hMZYPi  #اقتصاد,[],['http://goo.gl/fb/hMZYPi'],[],0,0,0,"['#خودرو', '#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/745489124904230913,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
14,14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,746597669804572672,746597669804572672,1466837730000,2016-06-25,11:25:30,430,2463165061,bourseiness,بورسینس,,#کچاد معدني و صنعتي چادرملو در دوره ۱۲ ماهه منتهی به ۹۴ ١٢ ٢٩…  http://goo.gl/fb/pLhCFr  #اقتصاد,[],['http://goo.gl/fb/pLhCFr'],[],0,0,0,"['#کچاد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/746597669804572672,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
