Date,Volume,Price,Trades,High,Low,Open,Close,Open-shifted
2016-02-20,76871.0,1108963842.0,15.0,14700.0,14210.0,14341.0,14267.0,14278.0
2016-02-21,50568.0,728161356.0,32.0,14650.0,14050.0,14357.0,14650.0,14341.0
2016-02-22,77209.0,1123953929.0,16.0,14650.0,14001.0,14443.0,14351.0,14357.0
2016-02-23,30992.0,445044860.0,24.0,14900.0,14100.0,14429.0,14100.0,14443.0
2016-02-24,53421.0,746058777.0,16.0,14300.0,13708.0,14291.0,13804.0,14429.0
2016-02-27,35000.0,503930000.0,8.0,14398.0,14398.0,14312.0,14398.0,14291.0
2016-02-28,1014300.0,14652469500.0,31.0,14500.0,14000.0,14446.0,14200.0,14312.0
2016-02-29,5276.0,74470590.0,9.0,14300.0,14000.0,14436.0,14300.0,14446.0
2016-03-01,14140.0,202582512.0,11.0,14399.0,14190.0,14427.0,14399.0,14436.0
2016-03-02,217162.0,3104789105.0,12.0,14384.0,14190.0,14297.0,14190.0,14427.0
2016-03-05,163438.0,2350555859.0,50.0,14980.0,14190.0,14374.0,14980.0,14297.0
2016-03-06,60473.0,896708897.0,26.0,14999.0,14320.0,14527.0,14320.0,14374.0
2016-03-07,83897.0,1255623054.0,28.0,15000.0,14350.0,14732.0,14800.0,14527.0
2016-03-08,138299.0,2042583020.0,28.0,14999.0,14550.0,14761.0,14970.0,14732.0
2016-03-09,17730.0,266186744.0,17.0,15212.0,14800.0,14786.0,15210.0,14761.0
2016-03-12,31495.0,474660194.0,28.0,15450.0,15000.0,14836.0,15450.0,14786.0
2016-03-14,451048.0,6779613225.0,31.0,15399.0,15012.0,15031.0,15280.0,14836.0
2016-03-15,112205.0,1693724381.0,48.0,15299.0,15000.0,15071.0,15290.0,15031.0
2016-03-16,42332.0,629214982.0,31.0,15385.0,14532.0,15022.0,14582.0,15071.0
2016-03-26,171300.0,2446667940.0,57.0,14999.0,14271.0,14319.0,14271.0,15022.0
2016-03-27,61803.0,864656449.0,52.0,14646.0,13703.0,14206.0,14500.0,14319.0
2016-03-28,51808.0,745749105.0,36.0,14700.0,13853.0,14260.0,14600.0,14206.0
2016-03-29,7000.0,99094800.0,3.0,14160.0,14156.0,14256.0,14156.0,14260.0
2016-03-30,21953.0,318431523.0,29.0,14965.0,14350.0,14286.0,14360.0,14256.0
2016-04-02,23606.0,339806860.0,21.0,14500.0,14360.0,14300.0,14360.0,14286.0
2016-04-03,3034.0,43961919.0,7.0,14590.0,14283.0,14303.0,14589.0,14300.0
2016-04-04,10785.0,157230114.0,19.0,14930.0,14400.0,14320.0,14689.0,14303.0
