,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,718688676935372800,718688676935372800,1460183707000,2016-04-09,11:05:07,430,2463165061,bourseiness,بورسینس,,نمادهای #کاذر #کسرا #فلوله #ولساپا #خساپا #خزامیا #ختور #کهمدا با صف خرید همراه هستند  http://goo.gl/fb/kgNkoc  #اقتصاد,[],['http://goo.gl/fb/kgNkoc'],[],0,0,0,"['#کاذر', '#کسرا', '#فلوله', '#ولساپا', '#خساپا', '#خزامیا', '#ختور', '#کهمدا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/718688676935372800,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.5844597220420837
1,1,1,1,1,1,1,718702869499613184,718702869499613184,1460187091000,2016-04-09,12:01:31,430,2463165061,bourseiness,بورسینس,,#کهمدا صف خرید تشکیل داده است  http://goo.gl/fb/nqCspF  #اقتصاد,[],['http://goo.gl/fb/nqCspF'],[],0,0,0,"['#کهمدا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/718702869499613184,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8500354290008545
2,2,2,2,2,2,2,1025961620072087552,1025961620072087552,1533443286000,2018-08-05,08:58:06,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های فروش
#خاذین 10.8 میلیون سهم
#وتوس 9 میلیون سهم
#کهمدا 2 میلیون سهم
#وپارس 1.7 میلیون سهم
#وپست 1.2 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خاذین', '#وتوس', '#کهمدا', '#وپارس', '#وپست', '#بورس']",[],https://twitter.com/abandidgah/status/1025961620072087552,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.7058123350143433
3,3,3,3,3,3,3,1031808446637568000,1031808446637568000,1534837278000,2018-08-21,12:11:18,430,986116312920453120,abandidgah,دیدگاه آبان,,"#کهمدا
بررسی #اطلاعیه 97/05/30
*شیشه همدان*
12ماهه منتهی به 97/03/31  مبلغ 1,098 ريال سود به ازای هر سهم محقق نمود.
20% کاهش سود نسبت به دوره مشابه سال گذشته
#اخبار",[],[],[],0,0,0,"['#کهمدا', '#اطلاعیه', '#اخبار']",[],https://twitter.com/abandidgah/status/1031808446637568000,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9957946538925172
4,4,4,4,4,4,4,1033644919095611392,1033644919095611392,1535275127000,2018-08-26,13:48:47,430,986116312920453120,abandidgah,دیدگاه آبان,,"#کهمدا
شرکت شیشه همدان در دوره ی دو ماهه ی منتهی به 31 مرداد 1397 موفق به فروش 205 میلیارد ریال از محصولات خود شده است که معادل 18% از پیش بینی شرکت برای دوره ی 12 ماهه منتهی به 31 خرداد 1398 می باشد.
#بورس",[],[],[],0,0,2,"['#کهمدا', '#بورس']",[],https://twitter.com/abandidgah/status/1033644919095611392,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.5383564233779907
5,5,5,5,5,5,5,1034301857907191809,1034301857907191809,1535431753000,2018-08-28,09:19:13,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#فنوال 19 میلیون سهم
#وتوکا 17.7 میلیون سهم
#بهپاک 12.3 میلیون سهم
#تایرا 12.3 میلیون سهم
#کهمدا 11.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#فنوال', '#وتوکا', '#بهپاک', '#تایرا', '#کهمدا', '#بورس']",[],https://twitter.com/abandidgah/status/1034301857907191809,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4585435092449188
6,6,6,6,6,6,6,1034668423786053632,1034668423786053632,1535519150000,2018-08-29,09:35:50,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#خچرخش 41 میلیون سهم
#فولاژ 38.9 میلیون سهم
#کهمدا 22.7 میلیون سهم
#ددام 21.8 میلیون سهم
#فروس 15.2 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خچرخش', '#فولاژ', '#کهمدا', '#ددام', '#فروس', '#بورس']",[],https://twitter.com/abandidgah/status/1034668423786053632,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3972770273685455
7,7,7,7,7,7,7,1038289452559347713,1038289452559347713,1536382470000,2018-09-08,09:24:30,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#فاراک 154.9 میلیون سهم
#کهمدا 63.1 میلیون سهم
#وبشهر 27.7 میلیون سهم
#خمهر 17.9 میلیون سهم
#چدن 16.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#فاراک', '#کهمدا', '#وبشهر', '#خمهر', '#چدن', '#بورس']",[],https://twitter.com/abandidgah/status/1038289452559347713,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2432220578193665
8,8,8,8,8,8,8,1044153334460870657,1044153334460870657,1537780529000,2018-09-24,12:45:29,430,986116312920453120,abandidgah,دیدگاه آبان,,"#کهمدا    
بررسی #اطلاعیه 97/07/02
*شیشه همدان*
آگهی دعوت به مجمع عمومی عادی سالیانه   
به منظور تصویب صورت‌های مالی سال (دوره) مالی منتهی به 1397/03/31
 در ساعت 10:30 روز چهارشنبه مورخ 1397/07/18
 درمحل تهران خيابان ولي عصر پايين تر از پارک ساعي شماره 1069 هتل سيمرغ 
#بورس",[],[],[],0,0,0,"['#کهمدا', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1044153334460870657,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9972723126411438
9,9,9,9,9,9,9,1044189476103237637,1044189476103237637,1537789145000,2018-09-24,15:09:05,430,986116312920453120,abandidgah,دیدگاه آبان,,"#کهمدا
شرکت شیشه همدان تولید کننده انواع ظروف شیشه ای بسته بندی مواد غذایی-بطری وجار می باشد. شرکت در 3 ماهه نخست سال مالی جاری که منتهی به شهریور ماه 97 می باشد حدود 18 هزار تن محصول تولید کرده است 
#بورس",[],[],[],0,0,1,"['#کهمدا', '#بورس']",[],https://twitter.com/abandidgah/status/1044189476103237637,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.5965896844863892
10,10,10,10,10,10,10,1044483053924438016,1044483053924438016,1537859140000,2018-09-25,10:35:40,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای #فسپا، #کگاز، #لابسا، #خوساز، #والبر، #کرازی، #وبشهر، #سهگمت، #بنیرو، #رتکو، #کهمدا، #چدن، #دالبر و #غپاک، #وصنعت، #شپاکسا، #لبوتان، #سپاها، #وساخت، #وتوکا، #سشرق،  #حپترو، #کفرا بازگشایی می شوند.
#بورس",[],[],[],0,0,0,"['#فسپا', '#کگاز', '#لابسا', '#خوساز', '#والبر', '#کرازی', '#وبشهر', '#سهگمت', '#بنیرو', '#رتکو', '#کهمدا', '#چدن', '#دالبر', '#غپاک', '#وصنعت', '#شپاکسا', '#لبوتان', '#سپاها', '#وساخت', '#وتوکا', '#سشرق', '#حپترو', '#کفرا', '#بورس']",[],https://twitter.com/abandidgah/status/1044483053924438016,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9995725750923156
11,11,11,11,11,11,11,1062258348022652928,1062258348022652928,1542097100000,2018-11-13,11:48:20,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه محصولات کانی غیر فلزی معاملات مثبت و پرتقاضایی در جریان است. #کسرا، #کاذر، #کهمدا، #کگاز، #کخاک و #کفپارس از نمادهای همراه با صف خرید گروهند.
#بورس",[],[],[],0,0,1,"['#کسرا', '#کاذر', '#کهمدا', '#کگاز', '#کخاک', '#کفپارس', '#بورس']",[],https://twitter.com/abandidgah/status/1062258348022652928,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9568164348602296
12,12,12,12,12,12,12,1062627972492931073,1062627972492931073,1542185225000,2018-11-14,12:17:05,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه محصولات کانی غیر فلزی معاملات گروه در روز جاری نوسانی بوده است. #کسرا، #کاذر، #کهمدا از نمادهای همراه با صف خرید گروه هستند.
#بورس",[],[],[],0,0,0,"['#کسرا', '#کاذر', '#کهمدا', '#بورس']",[],https://twitter.com/abandidgah/status/1062627972492931073,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2767156958580017
13,13,13,13,13,13,13,1063713409168957440,1063713409168957440,1542444014000,2018-11-17,12:10:14,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه محصولات کانی غیر فلزی معاملات فضای نسبی بهتری دارد. #کهمدا، #کاذر، #کسرام از نمادهای مورد توجهند و #کرازی، #کگاز، #کفپارس، #کمرجان و #کپشیر با فشار عرضه و افت قیمتی مواجهند.
#بورس",[],[],[],0,0,0,"['#کهمدا', '#کاذر', '#کسرام', '#کرازی', '#کگاز', '#کفپارس', '#کمرجان', '#کپشیر', '#بورس']",[],https://twitter.com/abandidgah/status/1063713409168957440,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8532429933547974
