,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,699482870272884736,699482870272884736,1455604686000,2016-02-16,10:08:06,430,2463165061,bourseiness,بورسینس,,#سشمال در تایم فریم هفتگی سهم بالای محدوده حمایتی 1734ریال تثبیت شده است در…  http://goo.gl/fb/k90Wdz  #اخبار,[],['http://goo.gl/fb/k90Wdz'],[],0,0,0,"['#سشمال', '#اخبار']",[],https://twitter.com/bourseiness/status/699482870272884736,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9318310618400574
1,1,1,1,1,1,1,700922774391545856,700922774391545856,1455947986000,2016-02-20,09:29:46,430,2463165061,bourseiness,بورسینس,,توقف نمادهاي معاملاتي #غسالم ،#خشرق ،#سشمال ،#فاسمين ،#زمگسا ،#سمازن  http://goo.gl/fb/AlmtlE  #اخبار,[],['http://goo.gl/fb/AlmtlE'],[],0,0,0,"['#غسالم', '#خشرق', '#سشمال', '#فاسمين', '#زمگسا', '#سمازن', '#اخبار']",[],https://twitter.com/bourseiness/status/700922774391545856,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.997219443321228
2,2,2,2,2,2,2,703817256279654400,703817256279654400,1456638084000,2016-02-28,09:11:24,430,2463165061,bourseiness,بورسینس,,حراج مجدد نمادهاي معاملاتي #ستران،#سخزر،#سشمال،#كروي،#چكارن،#دكوثر،#قنقشح،#فولادح…  http://goo.gl/fb/qjE9CA  #اقتصاد,[],['http://goo.gl/fb/qjE9CA'],[],0,0,0,"['#ستران', '#سخزر', '#سشمال', '#كروي', '#چكارن', '#دكوثر', '#قنقشح', '#فولادح', '#اقتصاد']",[],https://twitter.com/bourseiness/status/703817256279654400,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9979866743087769
3,3,3,3,3,3,3,708577649824808960,708577649824808960,1457773051000,2016-03-12,12:27:31,430,2463165061,bourseiness,بورسینس,,#سشمال #گروه سیمان نمودار هفتگی لگاریتمی سهم در محدوده حمایتی خوبی قرار گرفته برای…  http://goo.gl/fb/MlHZ2b  #اقتصاد,[],['http://goo.gl/fb/MlHZ2b'],[],0,0,0,"['#سشمال', '#گروه', '#اقتصاد']",[],https://twitter.com/bourseiness/status/708577649824808960,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6470828056335449
4,4,4,4,4,4,4,718678548915949568,718678548915949568,1460181293000,2016-04-09,10:24:53,430,2463165061,bourseiness,بورسینس,,#سشمال #گروه سیمانی نمودار هفتگی لگاریتمی سهم میتونه یک 5 تایی دیاگونا رو تجربه…  http://goo.gl/fb/ELJvmH  #اقتصاد,[],['http://goo.gl/fb/ELJvmH'],[],0,0,0,"['#سشمال', '#گروه', '#اقتصاد']",[],https://twitter.com/bourseiness/status/718678548915949568,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.2762497663497925
5,5,5,5,5,5,5,732078125165760512,732078125165760512,1463376001000,2016-05-16,09:50:01,430,2463165061,bourseiness,بورسینس,,#سشمال آگهی دعوت به مجمع عمومی عادی سالیانه شرکت سيمان شمال برای سال دوره…  http://goo.gl/fb/OYeB2L  #اقتصاد,[],['http://goo.gl/fb/OYeB2L'],[],0,0,0,"['#سشمال', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732078125165760512,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7908850312232971
6,6,6,6,6,6,6,742980272333983746,742980272333983746,1465975275000,2016-06-15,11:51:15,430,2463165061,bourseiness,بورسینس,,#سشمال آمار تولید و فروش اردیبهشت ماه ۹۵  http://goo.gl/fb/BXRM0Q  #اقتصاد,[],['http://goo.gl/fb/BXRM0Q'],[],0,0,0,"['#سشمال', '#اقتصاد']",[],https://twitter.com/bourseiness/status/742980272333983746,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6927967667579651
7,7,7,7,7,7,7,749841931350466561,749841931350466561,1467611222000,2016-07-04,10:17:02,430,2463165061,bourseiness,بورسینس,,نمادهای #سدور #سبزوا #ساراب #سشمال #خمحور #سفارس #تمحرکه صف خرید هستند #لکما که در…  http://goo.gl/fb/ViIHuj  #اقتصاد,[],['http://goo.gl/fb/ViIHuj'],[],0,0,0,"['#سدور', '#سبزوا', '#ساراب', '#سشمال', '#خمحور', '#سفارس', '#تمحرکه', '#لکما', '#اقتصاد']",[],https://twitter.com/bourseiness/status/749841931350466561,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6165794730186462
8,8,8,8,8,8,8,929410257385934849,929410257385934849,1510423647000,2017-11-11,21:37:27,430,830770031705206788,radiosaham_ir,radiosaham,,"سهامداران #سیمان_غرب_آسیا نگران نباشند |کارخانه تا دو ماه دیگر افتتاح می شود
 http://radiosaham.ir/187251/ 

رشد دسته جمعی تولیدات زنجیره #فولاد در ۷ ماه
 http://radiosaham.ir/187248/ 

پوشش ۹۴ درصدی پیش بینی های #سشمال طی ۹ ماه
 http://radiosaham.ir/187250/ ",[],"['http://radiosaham.ir/187251/', 'http://radiosaham.ir/187248/', 'http://radiosaham.ir/187250/']",[],0,0,0,"['#سیمان_غرب_آسیا', '#فولاد', '#سشمال']",[],https://twitter.com/radiosaham_ir/status/929410257385934849,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.9586126208305359
9,9,9,9,9,9,9,995540839148351488,995540839148351488,1526190406000,2018-05-13,10:16:46,430,986116312920453120,abandidgah,دیدگاه آبان,,"گروه سیمانی نیز بعد از مدت ها با رشد همراه شده است به طوری که نمادهای #سدور، #سصوفی، #ستران با صف خرید دنبال می شوند و نمادهای #سشرق و #سپاها در آستانه صف خرید قرار دارند.  از نمادهای منفی گروه نیز می توان به #سشمال و #سبزوا اشاره کرد.
#بورس",[],[],[],0,0,0,"['#سدور', '#سصوفی', '#ستران', '#سشرق', '#سپاها', '#سشمال', '#سبزوا', '#بورس']",[],https://twitter.com/abandidgah/status/995540839148351488,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9508738517761228
