,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,655250934528909312,655250934528909312,1445058971000,2015-10-17,08:46:11,430,3172213174,persianboors,persianboors,,بررسی گزارش های کدال ۲۵مهر - #کگاز شیشه و گاز ( کگاز ) موضوع: مهلت استفاده از حق تقدم خرید سهام بر اساس تصمیمات مج...  http://ow.ly/35EZrF ,[],['http://ow.ly/35EZrF'],[],0,0,0,['#کگاز'],[],https://twitter.com/persianboors/status/655250934528909312,False,,0,,,,,,,"[{'user_id': '3172213174', 'username': 'persianboors'}]",,,,,0.598711371421814
1,1,1,1,1,1,700915600890191872,700915600890191872,1455946276000,2016-02-20,09:01:16,430,2463165061,bourseiness,بورسینس,,توقف نمادهاي معاملاتي #شلعاب، #كچاد، #خپارس، #غدشت، #سغرب، #كگاز  http://goo.gl/fb/zx9Gvc  #اخبار,[],['http://goo.gl/fb/zx9Gvc'],[],0,0,0,"['#شلعاب', '#كچاد', '#خپارس', '#غدشت', '#سغرب', '#كگاز', '#اخبار']",[],https://twitter.com/bourseiness/status/700915600890191872,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.997219443321228
2,2,2,2,2,2,706381937301196800,706381937301196800,1457249552000,2016-03-06,11:02:32,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #كساپا،#كگاز،#تمحركه،#غشصفا،#فاسمين،#پتاير،#خپارس  http://goo.gl/fb/Ve32jA  #اقتصاد,[],['http://goo.gl/fb/Ve32jA'],[],0,0,0,"['#كساپا', '#كگاز', '#تمحركه', '#غشصفا', '#فاسمين', '#پتاير', '#خپارس', '#اقتصاد']",[],https://twitter.com/bourseiness/status/706381937301196800,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9894742369651794
3,3,3,3,3,3,707494845888200704,707494845888200704,1457514890000,2016-03-09,12:44:50,430,2463165061,bourseiness,بورسینس,,#کگاز آگهی دعوت به مجمع عمومی عادی بطور فوق العاده شرکت شيشه و گاز…  http://goo.gl/fb/8e5WIH  #اقتصاد,[],['http://goo.gl/fb/8e5WIH'],[],0,0,0,"['#کگاز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/707494845888200704,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9917900562286376
4,4,4,4,4,4,708555296621379584,708555296621379584,1457767721000,2016-03-12,10:58:41,430,2463165061,bourseiness,بورسینس,,#کگاز لغو آگهی اطلاعیه دعوت به مجمع عمومی عادی بطور فوق العاده شرکت شیشه…  http://goo.gl/fb/aDR5Mp  #اقتصاد,[],['http://goo.gl/fb/aDR5Mp'],[],0,0,0,"['#کگاز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/708555296621379584,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9964151382446288
5,5,5,5,5,5,718688676008448000,718688676008448000,1460183707000,2016-04-09,11:05:07,430,2463165061,bourseiness,بورسینس,,نمادهای #سدور #کحافظ #دفارا #سهکمت #کگاز صف فروش دارند  http://goo.gl/fb/wB2FKP  #اقتصاد,[],['http://goo.gl/fb/wB2FKP'],[],0,0,0,"['#سدور', '#کحافظ', '#دفارا', '#سهکمت', '#کگاز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/718688676008448000,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7694291472434998
6,6,6,6,6,6,729186746307469313,729186746307469313,1462686642000,2016-05-08,10:20:42,430,2463165061,bourseiness,بورسینس,,#کگاز آگهی ثبت افزایش سرمایه شرکت شيشه و گاز بر اساس تصمیمات مجمع عمومی…  http://goo.gl/fb/x5fYLC  #اقتصاد,[],['http://goo.gl/fb/x5fYLC'],[],0,0,0,"['#کگاز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/729186746307469313,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.4826748967170715
7,7,7,7,7,7,735336681335861248,735336681335861248,1464152901000,2016-05-25,09:38:21,430,2463165061,bourseiness,بورسینس,,#کگاز آگهي پرداخت وجوه حاصل از فروش حق تقدم هاي استفاده نشده  http://goo.gl/fb/FZVXkp  #اقتصاد,[],['http://goo.gl/fb/FZVXkp'],[],0,0,0,"['#کگاز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/735336681335861248,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9594045281410216
8,8,8,8,8,8,737889843401904128,737889843401904128,1464761622000,2016-06-01,10:43:42,430,2463165061,bourseiness,بورسینس,,#کگاز شرکت شیشه و گاز اولین پیش بینی درآمد هر سهم سال مالی…  http://goo.gl/fb/BEjdC2  #اقتصاد,[],['http://goo.gl/fb/BEjdC2'],[],0,0,0,"['#کگاز', '#اقتصاد']",[],https://twitter.com/bourseiness/status/737889843401904128,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.30104660987854004
9,9,9,9,9,9,868677520568221696,868677520568221696,1495943834000,2017-05-28,08:27:14,430,558094885,mehdi2961,مهدی کریمی,,حمایت سهم از دید من 4700 ریال بوده و می توان #کگاز را با دید میانمدت و لااقل تا اعلام اولین…  https://www.instagram.com/p/BUnyqd0hkbP/ ,[],['https://www.instagram.com/p/BUnyqd0hkbP/'],[],0,0,0,['#کگاز'],[],https://twitter.com/mehdi2961/status/868677520568221696,False,,0,,,,,,,"[{'user_id': '558094885', 'username': 'mehdi2961'}]",,,,,0.7634021639823914
