,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,714676046826762243,714676046826762243,1459227022000,2016-03-29,09:20:22,430,2463165061,bourseiness,بورسینس,,#شسینا پیش بینی سود هر سهم سال مالی 95 کاهش داده است شسینا…  http://goo.gl/fb/30k5Ou  #اقتصاد,[],['http://goo.gl/fb/30k5Ou'],[],0,0,0,"['#شسینا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/714676046826762243,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.930495023727417
1,1,1,1,1,1,1,714698222267183104,714698222267183104,1459232309000,2016-03-29,10:48:29,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #خگستر،#خوساز،#قصفها،#شسينا،#وسكاب  http://goo.gl/fb/eKWwM3  #اقتصاد,[],['http://goo.gl/fb/eKWwM3'],[],0,0,0,"['#خگستر', '#خوساز', '#قصفها', '#شسينا', '#وسكاب', '#اقتصاد']",[],https://twitter.com/bourseiness/status/714698222267183104,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9752411842346193
2,2,2,2,2,2,2,715037746419671041,715037746419671041,1459313258000,2016-03-30,09:17:38,430,2463165061,bourseiness,بورسینس,,حراج مجدد نمادهاي معاملاتي #قصفها،#شسينا،#وسكاب،#خوسازح  http://goo.gl/fb/L0nidQ  #اقتصاد,[],['http://goo.gl/fb/L0nidQ'],[],0,0,0,"['#قصفها', '#شسينا', '#وسكاب', '#خوسازح', '#اقتصاد']",[],https://twitter.com/bourseiness/status/715037746419671041,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9856960773468018
3,3,3,3,3,3,3,717242735875457028,717242735875457028,1459838968000,2016-04-05,11:19:28,430,2463165061,bourseiness,بورسینس,,نمادهای #فخاس #وتوس #دفارا #کحافظ #شسینا #کسعدی #چکاوه صف فروش هستند  http://goo.gl/fb/09O66D  #اقتصاد,[],['http://goo.gl/fb/09O66D'],[],0,0,0,"['#فخاس', '#وتوس', '#دفارا', '#کحافظ', '#شسینا', '#کسعدی', '#چکاوه', '#اقتصاد']",[],https://twitter.com/bourseiness/status/717242735875457028,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7355283498764038
4,4,4,4,4,4,4,719378015520714752,719378015520714752,1460348058000,2016-04-11,08:44:18,430,2463165061,bourseiness,بورسینس,,#شسینا شرکت صنايع شيميايي سينا اولین پیش بینی درآمد هر سهم سال مالی…  http://goo.gl/fb/I2679c  #اقتصاد,[],['http://goo.gl/fb/I2679c'],[],0,0,0,"['#شسینا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719378015520714752,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.91419780254364
5,5,5,5,5,5,5,729564748380053504,729564748380053504,1462776765000,2016-05-09,11:22:45,430,2463165061,bourseiness,بورسینس,,نمادهای #کسرا #خزامیا #فلوله #سفارس #شسینا صف فروش هستند  http://goo.gl/fb/OTvaWZ  #اقتصاد,[],['http://goo.gl/fb/OTvaWZ'],[],0,0,0,"['#کسرا', '#خزامیا', '#فلوله', '#سفارس', '#شسینا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/729564748380053504,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7355283498764038
6,6,6,6,6,6,6,744406031183282176,744406031183282176,1466315202000,2016-06-19,10:16:42,430,2463165061,bourseiness,بورسینس,,#شسینا به ازای هرسهم ۲۵۰ریال سود تقسیم کرد خصوصی سازی اعلام کرد مراجعه چند…  http://goo.gl/fb/wTYtGi  #اقتصاد,[],['http://goo.gl/fb/wTYtGi'],[],0,0,0,"['#شسینا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/744406031183282176,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9260882139205932
7,7,7,7,7,7,7,746927931524546560,746927931524546560,1466916470000,2016-06-26,09:17:50,430,2463165061,bourseiness,بورسینس,,#وگردش تنها نماد مثبت گروه قرمزپوش #بانکی حراج مجدد نمادهاي معاملاتي #شسينا،#نمرينو…  http://goo.gl/fb/IqsCTN  #اقتصاد,[],['http://goo.gl/fb/IqsCTN'],[],0,0,0,"['#وگردش', '#بانکی', '#شسينا', '#نمرينو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/746927931524546560,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7291761040687561
8,8,8,8,8,8,8,750235382369906688,750235382369906688,1467705028000,2016-07-05,12:20:28,430,2463165061,bourseiness,بورسینس,,#شسینا زمانبندی پرداخت سود سهام سال مالی ۹۴  http://goo.gl/fb/GgchOO  #اقتصاد,[],['http://goo.gl/fb/GgchOO'],[],0,0,0,"['#شسینا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/750235382369906688,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.5587033033370972
9,9,9,9,9,9,9,873884559015899136,873884559015899136,1497185289000,2017-06-11,17:18:09,430,830770031705206788,radiosaham_ir,radiosaham,,"تداوم رکورد‌شکنی‌ها در #بورس_انرژی
 http://radiosaham.ir/164086/ 

تعدیل منفی ۱۷ درصدی “#شسینا”
 http://radiosaham.ir/164085/ ",[],"['http://radiosaham.ir/164086/', 'http://radiosaham.ir/164085/']",[],0,0,0,"['#بورس_انرژی', '#شسینا']",[],https://twitter.com/radiosaham_ir/status/873884559015899136,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.6822689771652222
