,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,111089228636626944,111089228636626944,1315320710000,2011-09-06,19:21:50,430,211426202,_m0ha,m o h a ' 🧀,,يتكلمون عن لاعب لبناني يراوغ 3 اماراتيين والخطأ يُحسب على كاتانيتش؟ ما ودكم كاتانيتش يدش يلعب ويسجل ويدافع؟ #جهل #كروي,[],[],[],0,0,0,"['#جهل', '#كروي']",[],https://twitter.com/_m0ha/status/111089228636626944,False,,0,,,,,,,"[{'user_id': '211426202', 'username': '_m0ha'}]",,,,,0.923206388950348
1,1,1,1,1,1,1,117608445737320448,117604692623765504,1316875013000,2011-09-24,18:06:53,430,249460343,eljoker_fcb,Bader,,"@Fatooma1010 
اييييه في مباريات مو مباراة وحده ..

يووم #كروي",['fatooma1010'],[],[],1,0,0,['#كروي'],[],https://twitter.com/Eljoker_FCB/status/117608445737320448,False,,0,,,,,,,"[{'user_id': '249460343', 'username': 'Eljoker_FCB'}, {'user_id': '914628973832888320', 'username': 'fatooma1010'}]",,,,,0.9670755863189696
2,2,2,2,2,2,2,141565321134866432,141565321134866432,1322586777000,2011-11-29,20:42:57,430,399144046,_suod,سعود عثمان الشمري,,آمس يوم #سيآسي .. وآليوم يوم #كروي ،، مسائكم مباريات نااااار,[],[],[],0,0,0,"['#سيآسي', '#كروي']",[],https://twitter.com/_suod/status/141565321134866432,False,,0,,,,,,,"[{'user_id': '399144046', 'username': '_suod'}]",,,,,0.9976077079772948
3,3,3,3,3,3,3,146928795235004416,146928795235004416,1323865529000,2011-12-14,15:55:29,430,420961708,followback_ar,FollowBack_Ar,,"س١: كيف هو شكل الكرة الارضية ؟
   #كروي
#مستطيل
#مربع
#مسطح",[],[],[],0,0,0,"['#كروي', '#مستطيل', '#مربع', '#مسطح']",[],https://twitter.com/FollowBack_Ar/status/146928795235004416,False,,0,,,,,,,"[{'user_id': '420961708', 'username': 'FollowBack_Ar'}]",,,,,0.9732758402824402
4,4,4,4,4,4,4,146928952215224320,146928952215224320,1323865566000,2011-12-14,15:56:06,430,260699605,maryamamemo,MARYAM💁🏻,,"“@iD5D5: س١: كيف هو شكل الكرة الارضية ؟
   #كروي
#مستطيل
#مربع
#مسطح”
كروي",['id5d5'],[],[],1,0,0,"['#كروي', '#مستطيل', '#مربع', '#مسطح']",[],https://twitter.com/maryamamemo/status/146928952215224320,False,,0,,,,,,,"[{'user_id': '260699605', 'username': 'maryamamemo'}, {'user_id': '2857625904', 'username': 'iD5D5'}]",,,,,0.9304817318916321
5,5,5,5,5,5,5,146929582686208000,146929582686208000,1323865716000,2011-12-14,15:58:36,430,436652741,3000ask,3000 سؤال,,"س١: كيف هو شكل الكرة الارضية ؟
#كروي
#مستطيل
#مربع
#مسطح",[],[],[],0,0,0,"['#كروي', '#مستطيل', '#مربع', '#مسطح']",[],https://twitter.com/3000Ask/status/146929582686208000,False,,0,,,,,,,"[{'user_id': '436652741', 'username': '3000Ask'}]",,,,,0.9732758402824402
6,6,6,6,6,6,6,159755798262710272,159755798262710272,1326923725000,2012-01-19,01:25:25,430,244266367,nasser_alrabah,ناصر الرباح,,"التايم لاين حالياً :

#كلاسيكوي
#كروي",[],[],[],0,0,0,"['#كلاسيكوي', '#كروي']",[],https://twitter.com/Nasser_ALRabah/status/159755798262710272,False,,0,,,,,,,"[{'user_id': '244266367', 'username': 'Nasser_ALRabah'}]",,,,,0.9900509715080258
7,7,7,7,7,7,7,173778003548057600,173778003548057600,1330266879000,2012-02-26,18:04:39,430,145602547,ewhayeb,Bo_3azoz,,"بعد الارسنال هناك قمه اخرى وتجمع بين #كارديف و#ليفربول عالنهائي ومن ثم قمه اخرى بين #نابولي و#الانتر....
يوم #كروي عالآاااخر :)",[],[],[],0,0,0,"['#كارديف', '#نابولي', '#كروي']",[],https://twitter.com/EwHaYeB/status/173778003548057600,False,,0,,,,,,,"[{'user_id': '145602547', 'username': 'EwHaYeB'}]",,,,,0.999438226222992
8,8,8,8,8,8,8,174791217886932992,174791217886932992,1330508448000,2012-02-29,13:10:48,430,145602547,ewhayeb,Bo_3azoz,,"يوم #كروي حااافل بالمباريات المهمة #لتصفيات #آسيا #لكأس العالم...
بالتوفيق لمنتخبنا والمنتخبات العربية ؛)",[],[],[],0,0,0,"['#كروي', '#لتصفيات', '#آسيا', '#لكأس']",[],https://twitter.com/EwHaYeB/status/174791217886932992,False,,0,,,,,,,"[{'user_id': '145602547', 'username': 'EwHaYeB'}]",,,,,0.9991175532341005
9,9,9,9,9,9,9,187213165216530432,187213165216530432,1333470071000,2012-04-03,20:51:11,430,181690476,alkhanah,عبدالرزاق الخنه,,فهد الأنصاري حول كرة سله ، لاتصلح لكرة القدم #فشل #كروي,[],[],[],0,1,0,"['#فشل', '#كروي']",[],https://twitter.com/ALKhanah/status/187213165216530432,False,,0,,,,,,,"[{'user_id': '181690476', 'username': 'ALKhanah'}]",,,,,0.9897964596748352
10,10,10,10,10,10,10,187484375800233984,187484375800233984,1333534733000,2012-04-04,14:48:53,430,181690476,alkhanah,عبدالرزاق الخنه,,أنا اشوف البعض ليلحين يتحلطم على حكم ميلان و برشلونة ، بس عفوا ذكروني أي حكم فيهم اللي ياب القول ؟ وشلون طريقة القول كانت ؟ #غباء #كروي,[],[],[],0,0,0,"['#غباء', '#كروي']",[],https://twitter.com/ALKhanah/status/187484375800233984,False,,0,,,,,,,"[{'user_id': '181690476', 'username': 'ALKhanah'}]",,,,,0.8978157043457031
11,11,11,11,11,11,11,192365243375165440,192365243375165440,1334698422000,2012-04-18,02:03:42,430,347009430,aitch_18,MBS🇸🇦 independent,,الريال والبرشا / الإتحاد والھلال / الشباب والنصر/ البرشا  وتشيلسي / الريال والبايرن / الهلال والإتحاد .. الاسبوع القادم أسبوع #كروي مجنون ♥,[],[],[],0,1,0,['#كروي'],[],https://twitter.com/Aitch_18/status/192365243375165440,False,,0,,,,,,,"[{'user_id': '347009430', 'username': 'Aitch_18'}]",,,,,0.9980955719947816
12,12,12,12,12,12,12,198772387859271680,198772387859271680,1336226004000,2012-05-05,18:23:24,430,181690476,alkhanah,عبدالرزاق الخنه,,لي متى واحنا نروح المباراة قبلها بساعه و بساعتين ، متى إيي الوقت اللي أوصل الملعب بالوقت القى الكرسي فاضي !! #خلء فني و#غباء #كروي,[],[],[],1,0,0,"['#خلء', '#كروي']",[],https://twitter.com/ALKhanah/status/198772387859271680,False,,0,,,,,,,"[{'user_id': '181690476', 'username': 'ALKhanah'}]",,,,,0.993498682975769
